gvkey,datadate,fyear,tic,at,capx,ceq,dltt,dp,dt,ebit,revt,setp,txpd,wcap,xintd,mkvalt,sic
147307,12/31/2012,2012,EPAX,97.895,5.139,65.123,0,5.273,0,2.034,58.052,,0.023,27.313,0,72.6202,4700
147307,12/31/2013,2013,EPAX,88.359,3.11,55.908,0,5.368,0,-0.339,51.195,,0.3,25.491,0,79.2407,4700
147307,12/31/2014,2014,EPAX,66.485,1.249,39.16,0,5.755,0,-4.221,39.557,,0,36.586,0,43.215,4700
147661,1/31/2005,2004,ARO,405.819,46.677,238.251,0,16.635,0,137.326,964.212,,36.456,182.493,0,1538.6211,5621
147661,1/31/2006,2005,ARO,503.951,58.289,284.79,0,22.347,0,135.431,1204.347,,37.274,212.986,0,1633.9315,5621
147661,1/31/2007,2006,ARO,581.164,44.949,312.116,0,30.029,0,165.681,1413.208,,48.352,233.995,0,1856.1213,5621
147661,1/31/2008,2007,ARO,514.169,82.306,197.276,0,36.756,0,207.398,1590.883,4.078,102.051,87.3,0,1876.4878,5621
147661,1/31/2009,2008,ARO,657.919,83.035,355.06,0,45.773,0,248.299,1885.531,,112.469,218.444,0,1412.8923,5621
147661,1/31/2010,2009,ARO,792.309,53.883,434.489,0,52.851,0,382.685,2230.105,,139.019,288.177,0,2060.9861,5621
147661,1/31/2011,2010,ARO,773.197,100.807,432.637,0,58.719,0,386.794,2400.434,,147.7,253.463,0,2040.0696,5621
147661,1/31/2012,2011,ARO,735.233,73.323,409.434,0,65.113,0,104.815,2342.26,8.7,49.964,248.588,0,1323.1871,5621
147661,1/31/2013,2012,ARO,740.844,72.309,410.364,0,65.78,0,59.511,2386.178,,21.009,236.434,0,1059.1149,5621
147661,1/31/2014,2013,ARO,647.641,84.089,280.692,0,64.386,0,-180.806,2090.902,-4.4,12.836,136.26,0,553.4109,5621
147661,1/31/2015,2014,ARO,512.189,23.837,93.552,138.54,50.687,138.54,-171.873,1838.663,,2.491,150.438,,193.1065,5621
148313,12/31/2004,2004,QLTY,379.298,9.916,-34.1,275.15,22.493,276.55,28.743,622.015,-8.314,1.464,12.424,,160.8711,4213
148313,12/31/2005,2005,QLTY,382.621,14.876,-22.11,287.601,16.714,289.116,41.227,678.076,-1.039,3.459,50.439,,151.6691,4213
148313,12/31/2006,2006,QLTY,421.262,13.76,35.163,276.544,15.71,279.122,43.557,730.159,,1.76,67.19,,253.5862,4213
148313,12/31/2007,2007,QLTY,493.976,10.557,27.3,347.407,17.544,349.271,25.112,751.558,,0.438,67.093,,85.1414,4213
148313,12/31/2008,2008,QLTY,502.103,14.791,31.02,346.231,21.002,362.586,35.211,815.29,,2.019,44.967,,58.647,4213
148313,12/31/2009,2009,QLTY,279.616,8.221,-140.736,296.096,20.218,321.284,30.27,613.609,,0.182,19.016,,79.7057,4213
148313,12/31/2010,2010,QLTY,271.335,11.184,-146.379,308.769,16.004,317.332,45.65,686.598,,0.494,34.955,,195.0532,4213
148313,12/31/2011,2011,QLTY,302.395,38.34,-106.185,297.663,14.413,307.063,55.84,745.951,,0.949,45.79,,269.325,4213
148313,12/31/2012,2012,QLTY,513.603,32.317,-18.44,410.975,21.09,418.806,60.236,842.118,-0.762,1.538,77.57,,163.338,4213
148313,12/31/2013,2013,QLTY,427.249,26.177,-56.251,372.725,26.121,383.305,47.248,929.81,-1.35,0.694,88.762,,349.0145,4213
148313,12/31/2014,2014,QLTY,427.783,40.14,-31.694,348.262,21.617,351.295,48.649,991.758,,0.813,115.018,,298.2073,4213
148410,12/31/2004,2004,LF,559.794,20.546,434.5,0,7.958,0,-13.983,640.289,,2.111,370.877,0,829.9944,3944
148410,12/31/2005,2005,LF,605.829,16.668,466.323,0.57,10.142,1.14,23.453,649.757,,1.433,410.74,,727.7406,3944
148410,12/31/2006,2006,LF,450.441,20.318,333.962,0.004,9.853,0.583,-123.963,502.255,,4.321,289.984,,597.8941,3944
148410,12/31/2007,2007,LF,380.153,26.625,243.473,0,9.464,0.026,-85.67,442.271,-7.5,3.727,203.017,,427.1598,3944
148410,12/31/2008,2008,LF,307.332,11.434,179.926,0,11.044,0.021,-52.406,459.059,,-5.654,140.044,,223.188,3944
148410,12/31/2009,2009,LF,305.995,6.345,192.693,0,10.406,0,-8.413,379.834,,-0.164,148.288,,250.3769,3944
148410,12/31/2010,2010,LF,293.48,9.547,205.565,0,13.421,0,7.805,432.564,,-0.281,161.597,,359.3292,3944
148410,12/31/2011,2011,LF,331.032,11.732,232.744,0,13.438,0,23.697,455.14,,0.412,187.244,,369.1412,3944
148410,12/31/2012,2012,LF,428.905,16.321,329.943,0,14.499,0,64.066,581.288,,1.221,266.043,0,584.1216,3944
148410,12/31/2013,2013,LF,511.072,19.748,427.322,0,13.23,0,34.922,553.615,,1.299,312.398,0,550.3373,3944
148410,3/31/2015,2014,LF,260.192,23.987,206.526,0,14.408,0,-84.626,339.149,,1.763,177.308,0,153.642,3944
148470,12/31/2004,2004,RRGB,264.501,70.652,161.733,44.595,21.07,47.743,37.616,409.064,,7.424,-19.899,,863.3266,5812
148470,12/31/2005,2005,RRGB,334.421,83.825,204.859,55.663,26.115,58.524,45.833,486.023,,13.17,-29.429,,838.9545,5812
148470,12/31/2006,2006,RRGB,450.598,95.365,243.533,112.341,33.874,113.971,49.283,618.721,0.3,12.075,-40.879,,594.3213,5812
148470,12/31/2007,2007,RRGB,548.789,77.798,284.442,141.938,43.659,153.746,56.045,763.472,-1.653,13.227,-48.629,,536.8242,5812
148470,12/31/2008,2008,RRGB,609.737,83.227,268.908,211.563,51.687,222.572,47.547,869.215,,4.597,-42.095,,260.2255,5812
148470,12/31/2009,2009,RRGB,600.095,48.469,288.622,171.816,57.166,191.334,31.943,841.045,,2.405,-40.217,,279.0073,5812
148470,12/31/2010,2010,RRGB,579.257,34.962,300.661,138.945,56.738,158.522,8.792,860.769,,0.865,-43.791,,334.9535,5812
148470,12/31/2011,2011,RRGB,592.976,44.085,294.698,146.799,55.272,156.931,29.401,914.85,,1.698,-25.839,,403.8383,5812
148470,12/31/2012,2012,RRGB,597.132,59.96,306.919,134.211,55.468,134.995,45.209,977.132,,5.871,-27.779,,494.0247,5812
148470,12/31/2013,2013,RRGB,634.645,78.876,347.403,87.888,58.2,88.714,45.44,1017.247,,7.205,-59.266,,1055.299,5812
148470,12/31/2014,2014,RRGB,735.889,107.703,359.771,147.313,64.579,147.896,52.828,1146.102,,12.827,-63.737,,1080.9599,5812
149379,9/30/2004,2004,SPU,0.925,0,-1.027,0,0.049,0,-5.682,1.703,,0.034,-1.313,,4.1269,2086
149379,9/30/2005,2005,SPU,1.906,0.044,-1.09,0.12,0.059,0.12,-0.221,6.225,,0,-1.417,,2.4508,2086
149379,9/30/2006,2006,SPU,1.665,0.101,-1.738,0.208,0.105,0.208,0.028,4.596,,0,-1.955,,1.3014,2086
149379,9/30/2007,2007,SPU,0.121,0,-4.123,0.453,0.004,0.453,-0.267,0,-0.118,0,-3.671,,0.8633,2086
149379,12/31/2008,2008,SPU,59.287,2.924,41.057,0,1.899,2.156,13.307,41.649,,2.231,13.432,,55.68,2086
149379,12/31/2009,2009,SPU,83.662,0.455,61.443,0,2.013,0,20.927,59.25,,4.765,29.034,,73.9664,2086
149379,12/31/2010,2010,SPU,147.2,7.698,118.457,0,2.394,0,31.883,93.25,,6.885,78.612,0,119.4585,2086
149379,12/31/2011,2011,SPU,160.303,7.792,137.926,0,3.553,0,19.05,84.021,,7.854,87.555,0,47.7834,2086
149379,12/31/2012,2012,SPU,195.219,6.956,156.511,0,4.597,0,25.195,102.356,,5.556,102.869,0,53.8572,2086
149379,12/31/2013,2013,SPU,233.12,12.616,173.533,8,5.169,8,18.177,78.986,,6.536,71.912,,46.6568,2086
149379,12/31/2014,2014,SPU,279.434,15.383,181.402,23.584,5.597,26.539,17.442,99.06,,4.622,34.85,,26.0078,2086
149738,12/31/2004,2004,CIT,51111.3,,6055.1,25567.4,998.8,,,4714.6,,,,1260.1,,6172
149738,12/31/2004,2004,CIT,51111.3,1489.2,6055.1,25567.4,956,33513.9,2456.2,4672.8,,115,,,,6172
149738,12/31/2005,2005,CIT,63386.6,,6462.7,32967.5,1001.2,,,5652.6,,,,1912,10309.9158,6172
149738,12/31/2005,2005,CIT,63386.6,2359.1,6462.7,32963.2,968,42639.5,3224.4,5471.3,,115.6,,,10309.9158,6172
149738,12/31/2006,2006,CIT,77067.9,,7251.1,45167.1,1045.6,,,6927.7,,,,2867.8,11058.9122,6172
149738,12/31/2006,2006,CIT,77067.9,2860.2,7251.1,44164.3,1023.5,55339.8,4303.8,6927.7,,159.1,,,11058.9122,6172
149738,12/31/2007,2007,CIT,90248,,6460.6,54185.1,1190.8,,,8094.3,,,,3832.3,,6172
149738,12/31/2007,2007,CIT,90248,2865.2,6460.6,56930.9,1172.3,70981.9,3616.6,8096.9,,199,,,,6172
149738,12/31/2008,2008,CIT,80448.9,,5138,45551.1,1164.1,,,6336.2,,,,3139.1,,6172
149738,12/31/2008,2008,CIT,80448.9,2611.6,5138,46441.4,1145.2,64641,2821.1,6336.2,,-6,,3081.4,,6172
149738,12/31/2009,2009,CIT,60029.1,,8400,38633.5,1148.1,,,4064.6,,,,2659.4,,6172
149738,12/31/2009,2009,CIT,60029.1,3102.4,8400,38633.5,1141.8,43263,-817.2,4064.6,,-124.8,,2508.9,,6172
149738,12/31/2010,2010,CIT,50958.2,,8916,30293.5,785.4,,,6362.5,,,,2989.3,,6172
149738,12/31/2010,2010,CIT,50958.2,1286.9,8916,30293.5,785.4,33979.8,3880.3,6270.2,,25.6,,2989.3,,6172
149738,12/31/2011,2011,CIT,45235.4,,8888.5,23084.3,630.4,,,4855.3,,,,2683.4,,6172
149738,12/31/2011,2011,CIT,45235.4,2136.9,8888.5,23084.3,630.4,26288.1,3134.9,4968.7,,94.5,,2683.4,,6172
149738,12/31/2012,2012,CIT,44012,,8334.8,20535.9,558,,,4006.8,,,,1346.6,,6172
149738,12/31/2012,2012,CIT,44012,1776.6,8334.8,20535.9,558,21961.8,2495.3,4128.1,,18.4,,1294,,6172
149738,12/31/2013,2013,CIT,47139,,8838.8,19110.9,585.1,,,3535.2,,,,927.7,,6172
149738,12/31/2013,2013,CIT,47139,2071.8,8838.8,19110.9,585.1,21750,1942.2,3658.2,-50,68,,927.7,,6172
149738,12/31/2014,2014,CIT,47880,,9068.9,15402.5,266.3,,,3624.9,,,,855.2,,6172
149738,12/31/2014,2014,CIT,47880,3101.1,9068.9,15402.5,622.2,18455.8,1709.4,3763.4,,21.6,,862.5,,6172
150278,12/31/2004,2004,CRI,672.965,20.481,327.933,183.778,19.536,184.502,101.645,835.483,,33.97,183.694,,966.4037,2300
150278,12/31/2005,2005,CRI,1116.727,22.588,386.644,426.791,20.342,430.032,143.544,1141.784,,20.245,242.442,,1701.3535,2300
150278,12/31/2006,2006,CRI,1123.191,30.848,495.491,342.405,26.489,345.032,165.202,1372.631,,40.277,265.904,,1502.6385,2300
150278,12/31/2007,2007,CRI,974.668,21.876,382.129,338.026,29.919,341.529,156.262,1442.984,,32.393,326.891,,1115.7791,2300
150278,12/31/2008,2008,CRI,1038.012,37.529,413.551,334.523,30.158,338.026,147.932,1528.205,,44.157,359.919,,1085.3395,2300
150278,12/31/2009,2009,CRI,1208.599,32.98,556.024,331.02,32.274,334.523,213.101,1626.098,,54.58,505.051,,1524.6525,2300
150278,12/31/2010,2010,CRI,1257.182,39.782,679.936,236,31.727,236,243.256,1786.832,,71.745,532.891,,1696.6479,2300
150278,12/31/2011,2011,CRI,1402.709,45.495,805.709,236,32.735,236,192.95,2147.008,,61.6,629.394,,2332.667,2300
150278,12/31/2012,2012,CRI,1630.109,83.398,985.479,186,39.848,186,275.075,2418.983,,97.4,713.468,,3290.4176,2300
150278,12/31/2013,2013,CRI,1812.484,182.525,700.731,586,68.503,586,306.276,2675.963,,83.3,701.242,,3915.5702,2300
150278,12/31/2014,2014,CRI,1893.096,103.453,786.684,586,74.924,586,342.693,2933.024,,95.8,793.487,,4602.2847,2300
157118,12/31/2004,2004,TNS,356.412,,242.498,42,48.778,,,250.713,,,,7.341,,7374
157118,12/31/2004,2004,TNS,356.412,23.382,242.498,42,48.778,51,16.026,249.112,,6.262,10.086,,,7374
157118,12/31/2005,2005,TNS,352.184,,177.846,113.448,41.745,,,249.829,,,,7.952,,7374
157118,12/31/2005,2005,TNS,352.184,21.586,177.846,113.448,41.745,113.448,21.547,258.94,-3.3,5.042,33.114,,,7374
157118,12/31/2006,2006,TNS,381.677,,179.265,121.663,45.928,,,283.769,,,,9.261,,7374
157118,12/31/2006,2006,TNS,381.677,25.005,179.265,121.663,45.928,123.313,7.707,286.16,-2,10.244,31.829,,,7374
157118,12/31/2007,2007,TNS,383.098,,92.272,205.5,48.77,,,329.476,,,,15.255,,7374
157118,12/31/2007,2007,TNS,383.098,19.526,92.272,205.5,48.77,205.5,13.326,325.564,,13.863,32.844,,,7374
157118,12/31/2008,2008,TNS,361.914,,102.815,178.5,49.92,,,344.255,,,,10.868,235.2477,7374
157118,12/31/2008,2008,TNS,361.914,32.047,102.815,178.5,49.92,178.5,24.704,343.991,,2.547,44.689,,235.2477,7374
157118,12/31/2009,2009,TNS,603.177,,121.34,354.594,48.74,,,475.67,,,,31.653,,7374
157118,12/31/2009,2009,TNS,603.177,40.638,121.34,354.594,64.6,369.713,53.075,474.817,,2.192,44.099,,,7374
157118,12/31/2010,2010,TNS,644.74,,115.281,385.136,81.567,,,531.674,,,,24.572,527.4672,7374
157118,12/31/2010,2010,TNS,644.74,55.026,115.281,385.136,81.567,403.624,49.793,527.135,,8.356,56.023,,527.4672,7374
157118,12/31/2011,2011,TNS,601.768,,114.597,352.358,86.002,,,557.889,,,,25.658,430.7732,7374
157118,12/31/2011,2011,TNS,601.768,53.408,114.597,352.358,86.402,370.229,48.536,557.723,,7.556,49.358,,430.7732,7374
160204,12/31/2004,2004,THLD,32.213,1.022,-26.473,0.382,0.143,0.713,-23.976,0,,,21.967,,,2834
160204,12/31/2005,2005,THLD,102.101,1.162,89.368,0.151,0.573,0.381,-46.536,0.69,,,90.655,,538.0024,2834
160204,12/31/2006,2006,THLD,57.034,2.405,44.238,1.247,0.938,2.244,-58.224,1.461,,,43.698,,138.1802,2834
160204,12/31/2007,2007,THLD,25.814,0.042,19.587,0.337,1.04,1.246,-32.35,1.436,,,17.884,,19.805,2834
160204,12/31/2008,2008,THLD,24.531,0.03,21.414,0,0.935,0.337,-18.734,1.44,,,20.292,,8.672,2834
160204,12/31/2009,2009,THLD,48.685,0.022,22.657,0,0.7,0,-21.324,0,,,34.783,,60.4152,2834
160204,12/31/2010,2010,THLD,16.204,0.108,4.943,0,0.3,0,-23.908,0,,,12.129,0,45.4943,2834
160204,12/31/2011,2011,THLD,22.436,0.528,4.483,0,0.2,0,-30.036,0.062,,,11.953,0,59.9362,2834
160204,12/31/2012,2012,THLD,89.521,0.482,-13.853,0,0.2,0,-19.999,5.867,,,70.199,0,237.5745,2834
160204,12/31/2013,2013,THLD,104.118,0.158,-23.475,0,0.3,0,-26.024,12.495,,,58.993,0,276.6181,2834
160204,12/31/2014,2014,THLD,68.396,0.224,-23.976,0,0.4,0,-31.251,14.722,,,40.706,0,200.0156,2834
160255,12/31/2004,2004,HSP,2342.79,228.854,983.919,698.841,145.523,698.841,395.235,2645.036,,30.699,662.131,,5258.495,2834
160255,12/31/2005,2005,HSP,2789.182,256.108,1327.867,695.285,156.291,695.285,420.492,2626.696,,27.193,964.929,,6916.157,2834
160255,12/31/2006,2006,HSP,2847.587,234.961,1361.089,702.044,156.717,702.044,436.195,2688.505,,28.592,916.664,,5234.5847,2834
160255,12/31/2007,2007,HSP,5084.666,210.517,1745.224,2184.385,235.139,2242.879,527.483,3436.238,4.6,72.444,1046.731,,6763.173,2834
160255,12/31/2008,2008,HSP,5074.1,164.3,1776.4,1834,251.9,1872.3,584.3,3629.5,,14.9,1101.8,,4280.472,2834
160255,12/31/2009,2009,HSP,5502.9,159.4,2623.7,1707.3,230.1,1730.9,667.8,3879.3,,28.4,1644.3,,8338.5,2834
160255,12/31/2010,2010,HSP,6046.3,208.5,3183.5,1714.4,245.9,1747.9,665.1,3917.2,-14,78.8,1545.9,,9283.523,2834
160255,12/31/2011,2011,HSP,5779.1,290.5,2938,1711.9,256.1,1748.5,588.3,4057.1,,42.7,1722.9,,5001.939,2834
160255,12/31/2012,2012,HSP,6088.6,290.1,3041.7,1706.8,247.6,1735.7,383.2,4092.1,,10.7,1731.2,,5163.972,2834
160255,12/31/2013,2013,HSP,6178.9,353.5,2961.9,1747,257.5,1840.7,408.3,4107.1,,66.5,1673.4,,6852.48,2834
160255,12/31/2014,2014,HSP,6650,392.2,3336.6,1749.2,258.1,1756,584,4463.7,,49.8,1654.1,,10437,2834
160282,12/31/2004,2004,XRM,1017.952,36.593,-55.096,771.132,47.677,816.835,111.411,586.794,,21.583,93.41,,,3550
160282,12/31/2005,2005,XRM,984.861,35.829,109.346,631.027,45.363,639.609,81.611,582.42,,18.86,167.336,,367.7273,3550
160282,12/31/2006,2006,XRM,990.726,32.456,116.58,618.379,45.392,628.489,92.324,601.439,,19.101,145.029,,428.802,3550
160282,12/31/2007,2007,XRM,891.441,47.859,-1.052,4.693,45.54,665.125,92.499,615.426,,10.981,-481.682,,239.3456,3550
160282,12/31/2008,2008,XRM,811.572,39.028,-27.581,577.27,45.928,616.957,59.645,638.139,39.968,12.53,58.205,,30.5303,3550
160282,12/31/2009,2009,XRM,693.511,19.532,-119.657,4.93,41.867,6.756,53.209,500.091,,10.436,-497.165,,37.1914,3550
160282,12/31/2010,2010,XRM,700.143,27.928,18.735,468.383,41.281,481.177,55.268,548.334,,8.554,145.62,,238.7715,3550
160282,12/31/2011,2011,XRM,665.721,30.154,-2.305,465.506,43.686,469.054,61.59,586.96,1.1,9.269,148.799,,99.0483,3550
160282,12/31/2012,2012,XRM,618.843,21.705,-29.061,434.684,40.838,437.081,45.604,538.74,,6.943,113.9,,46.6955,3550
160282,12/31/2013,2013,XRM,624.064,44.145,-11.449,432.706,36.403,434.872,67.983,546.892,0.9,7.84,107.451,,253.6822,3550
160282,12/31/2014,2014,XRM,594.044,45.218,-74.11,464.785,34.292,469.191,78.327,542.932,,33.213,97.736,,245.5526,3550
160340,12/31/2004,2004,MNKD,163.483,6.895,150.363,0,7.179,0,-77.149,0,,0.001,82.837,0,515.907,2834
160340,12/31/2005,2005,MNKD,228.371,17.169,206.977,0,7.391,0,-118.122,0,,0.001,128.507,0,566.5356,2834
160340,12/31/2006,2006,MNKD,539.737,20.773,383.487,111.267,8.517,111.267,-233.697,0.1,,0.005,404.588,0.322,1209.7064,2834
160340,12/31/2007,2007,MNKD,543.443,78.262,364.1,111.761,8.5,111.761,-301.757,0.01,,0.003,311.154,4.808,806.9928,2834
160340,12/31/2008,2008,MNKD,282.459,82.453,86.734,142.253,11.8,142.253,-305.306,0.02,,0.002,0.503,4.839,349.8874,2834
160340,12/31/2009,2009,MNKD,247.397,18.852,-59.221,277.765,18.2,277.765,-209.778,0,,0,8.813,10.547,990.099,2834
160340,12/31/2010,2010,MNKD,277.256,9.542,-185.532,444.654,16.5,444.654,-152.498,0.093,,0.026,55.82,17.377,1030.0116,2834
160340,12/31/2011,2011,MNKD,199.553,6.858,-313.652,487.845,14.6,487.845,-126.683,0.05,,0,-19.539,22.224,328.8075,2834
160340,12/31/2012,2012,MNKD,251.314,0.637,-110.679,217.218,13,331.661,-140.535,0.035,-6.492,0,-77.965,21.93,660.7409,2834
160340,12/31/2013,2013,MNKD,258.646,7.987,-30.713,147.96,11.5,147.96,-169.401,0,,0,-51.519,21.862,1920.8384,2834
160340,12/31/2014,2014,MNKD,394.439,24.097,-73.77,49.521,9.8,148.876,-179.627,0,,,-202.2,21.243,2117.5977,2834
160658,12/31/2004,2004,GCT,773.061,,195.701,359.521,7.155,,,83.878,,,,6.072,,6798
160658,12/31/2004,2004,GCT,773.061,451.009,195.701,359.521,7.154,370.007,6.216,82.963,,,,,,6798
160658,12/31/2005,2005,GCT,1277.951,,296.866,721.736,33.913,,,227.225,,,,31.025,615.747,6798
160658,12/31/2005,2005,GCT,1277.951,0,296.866,721.736,0.5,728.069,48.393,227.225,,5.115,,,615.747,6798
160658,12/31/2006,2006,GCT,1713.99,,257.3,981.921,43.447,,,296.654,,,,54.233,421.9051,6798
160658,12/31/2006,2006,GCT,1713.99,0,257.3,981.921,0.4,1028.29,59.044,296.654,,4.683,,,421.9051,6798
160658,12/31/2007,2007,GCT,1488.846,,267.08,979.048,44.099,,,337.046,,,,61.816,,6798
160658,12/31/2007,2007,GCT,1488.846,0,267.08,925.443,,961.531,70.698,337.046,-1.844,6.184,,,,6798
160739,12/31/2004,2004,LPL,9914.502,3753.888,5471.26,1925.564,1188.796,2131.333,1700.42,8042.502,,40.002,796.874,,,3679
160739,12/31/2005,2005,LPL,13481.736,4124.902,7499.21,2823.121,1737.785,3260.883,472.919,9975.822,,98.416,694.857,,,3679
160739,12/31/2006,2006,LPL,14512.213,3307.511,7390.935,3538.781,2800.263,4145.955,-948.225,11423.871,,24.165,-99.856,,,3679
160739,12/31/2007,2007,LPL,14794.507,1685.53,8814.59,3253.101,2988.498,3690.412,1627.165,15336.574,156.664,22.35,3531.82,,,3679
160739,12/31/2008,2008,LPL,13876.445,2177.953,7171.791,2345.308,1986.289,2783.842,1401.827,12895.498,,39.412,1765.187,,,3679
160739,12/31/2009,2009,LPL,16946.342,3247.246,8554.064,1785.848,2429.299,2842.319,877.295,17219.698,,307.366,1651.267,,,3679
160739,12/31/2010,2010,LPL,21101.767,4371.449,9761.239,2249.16,2505.042,3033.311,1493.508,22564.598,-274.316,,-36.614,,,3679
160739,12/31/2011,2011,LPL,21720.27,3507.182,8731.75,3213.09,3035.46,3885.049,-659.489,20967.881,,140.066,-1772.44,,,3679
160739,12/31/2012,2012,LPL,23000.931,3736.201,9602.546,3235.944,4069.009,4157.216,858.102,27679.233,,73.025,-274.137,,,3679
160739,12/31/2013,2013,LPL,20578.33,3291.219,10055.601,2838.035,3533.113,3678.454,1101.763,25617.658,,150.946,893.502,,,3679
160739,12/31/2014,2014,LPL,21053.473,2734.05,10478.978,3006.239,3384.39,3688.51,1244.17,24251.325,31.904,101.495,1550.178,,,3679
160797,12/31/2004,2004,IKAN,42.031,3.993,-76.685,1.371,1.823,2.695,-8.57,66.676,,,18.297,,,3674
160797,12/31/2005,2005,IKAN,125.595,5.219,103.976,0.951,2.903,1.964,1.819,85.071,,,95.627,,349.6328,3674
160797,12/31/2006,2006,IKAN,175.857,12.4,142.89,0.987,15.199,1.805,-21.97,134.685,,0.534,108.685,,240.7999,3674
160797,12/31/2007,2007,IKAN,153.156,4.633,124.933,0,10.953,0,-34.251,107.467,,0.44,89.047,0,158.2366,3674
160797,12/31/2008,2008,IKAN,107.433,1.624,89.516,0,11.835,0,-23.332,106.505,,0.199,72.015,0,36.5665,3674
160797,12/31/2009,2009,IKAN,143,1.058,97.116,0,13.343,0,-30.175,130.688,,0.188,56.049,0,100.9837,3674
160797,12/31/2010,2010,IKAN,89.697,4.421,65.521,0,10.719,0,-22.043,191.677,,0.339,50.541,0,91.4711,3674
160797,12/31/2011,2011,IKAN,77.607,3.807,60.722,0,7.182,0,-7.436,136.591,,0.545,48.926,0,56.1589,3674
160797,12/31/2012,2012,IKAN,73.848,6.849,46.627,0,7.329,0,-15.401,125.948,,0.926,36.571,0,113.9087,3674
160797,12/31/2013,2013,IKAN,71.952,4.269,45.391,0,5.093,0,-29.22,79.749,,0.526,35.746,0,118.4928,3674
160797,12/31/2014,2014,IKAN,46.11,3.854,22.015,0,4.757,0,-42.473,48.364,,0.544,12.831,0,43.2573,3674
160913,12/31/2004,2004,ORA,850.088,38.122,167.914,517.578,37.108,,61.599,219.23,,0.009,50.341,,513.8294,4911
160913,12/31/2005,2005,ORA,914.48,116.749,182.259,478.059,36.006,,63.909,237.992,,2.69,36.616,,825.0307,4911
160913,12/31/2006,2006,ORA,1160.102,159.497,440.794,380.314,43.439,,61.928,268.937,,7.417,34.429,,1402.9156,4911
160913,12/31/2007,2007,ORA,1274.909,216.358,618.083,314.53,50.482,,43.461,295.919,,6.99,22.337,,2284.5653,4911
160913,12/31/2008,2008,ORA,1637.691,416.606,846.428,369.474,61.197,,60.607,344.833,,5.033,3.296,,1445.4001,4911
160913,12/31/2009,2009,ORA,1855.001,270.623,906.972,572.201,65.436,,71.14,415.244,,5.098,55.652,,1719.109,4911
160913,12/31/2010,2010,ORA,2043.328,283.313,939.132,740.649,88.01,,26.618,373.23,,7.57,66.932,,1343.849,4911
160913,12/31/2011,2011,ORA,2314.718,269.677,898.718,969.456,97.991,,64.007,437.009,,13.575,98.415,,819.1209,4911
160913,12/31/2012,2012,ORA,2094.114,233.02,695.102,962.595,104.041,,83.931,514.408,,11.57,64.1,,875.9097,4911
160913,12/31/2013,2013,ORA,2159.433,204.628,732.74,997.468,94.476,,101.052,533.239,,4.114,103.001,,1236.9938,4911
160913,12/31/2014,2014,ORA,2121.556,151.153,774.923,909.631,101.627,,158.929,559.524,,5.787,68.121,,1237.6957,4911
161997,12/31/2004,2004,HURN,83.219,6.943,49.233,0,2.365,0,23.159,173.911,,9.497,42.898,,363.303,8742
161997,12/31/2005,2005,HURN,129.699,8.166,75.532,2.127,6.596,3.409,31.581,225.962,,17.088,52.272,,413.7795,8742
161997,12/31/2006,2006,HURN,199.444,18.11,116.58,1,11.408,2.282,47.509,321.918,,23.038,36.047,,819.3845,8742
161997,12/31/2007,2007,HURN,443.213,18.909,183.784,123.734,25.2,125.043,83.741,547.953,,25.475,33.511,,1506.8941,8742
161997,12/31/2008,2008,HURN,779.597,19.821,319.026,280.204,29.92,280.722,63.417,672.176,,9.254,12.904,,1201.7537,8742
161997,12/31/2009,2009,HURN,754.215,12.616,326.989,219.005,26.887,219.283,80.281,679.54,,22.8,-0.21,,498.3322,8742
161997,12/31/2010,2010,HURN,788.983,8.5,348.372,257,22.73,257.032,73,604.6,-17.316,8.838,34.455,,578.6731,8742
161997,12/31/2011,2011,HURN,786.644,13.939,396.789,193.5,23.888,193.5,86.924,657.894,-1.096,6.179,41.822,,874.2456,8742
161997,12/31/2012,2012,HURN,787.85,20.746,445.321,192.5,22.338,192.5,93.465,681.725,-1.15,14.37,83.647,,771.9053,8742
161997,12/31/2013,2013,HURN,885.6,20.225,530.264,143.75,23.601,168.75,114.791,787.789,5.875,45.658,99.13,,1457.2655,8742
161997,12/31/2014,2014,HURN,1155.914,25.913,600.634,327.852,29.902,356.602,125.844,889.207,,31.815,309.783,,1564.6948,8742
162335,3/31/2005,2004,PBH,996.6,0.365,382.047,491.63,9.8,495.36,90.365,289.069,,2.689,37.912,,882.4647,5122
162335,3/31/2006,2005,PBH,1038.645,0.519,409.407,494.9,10.777,498.63,93.221,296.668,,2.852,50.276,,608.9625,5122
162335,3/31/2007,2006,PBH,1063.416,0.54,445.334,459.8,10.384,463.35,94.682,318.634,,11.751,42.858,,592.5593,5122
162335,3/31/2008,2007,PBH,1049.156,0.488,479.073,407.675,11.014,411.225,91.414,326.603,,9.49,47.484,,409.0082,5122
162335,3/31/2009,2008,PBH,801.381,0.481,294.385,374.787,11.219,378.337,82.064,312.715,,9.844,69.337,,258.6685,5122
162335,3/31/2010,2009,PBH,791.412,0.673,329.059,294.557,10.386,324.144,81.453,302.023,,15.494,56.498,,450.27,5122
162335,3/31/2011,2010,PBH,1056.918,0.655,361.832,486.945,9.876,486.945,91.145,336.51,,11.894,53.374,,576.334,5122
162335,3/31/2012,2011,PBH,1758.276,0.606,402.728,1123.908,10.734,1123.908,123.75,441.085,5.063,12.865,83.112,,878.9818,5122
