,tic,Class_end,settledate,year,Month,gap,sic,lgap,settleamt,CIK,filedate,Form,diff
6526,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-08-10,8-K,95 days 00:00:00.000000000
6527,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-06-12,8-K,154 days 00:00:00.000000000
6528,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-05-19,8-K,178 days 00:00:00.000000000
6529,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-05-08,8-K,189 days 00:00:00.000000000
6530,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-04-07,8-K,220 days 00:00:00.000000000
6531,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-11,10-K,247 days 00:00:00.000000000
6532,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-09,8-K,249 days 00:00:00.000000000
6533,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-02-23,8-K,263 days 00:00:00.000000000
6534,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-05,8-K,253 days 00:00:00.000000000
6535,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-09-25,8-K,49 days 00:00:00.000000000
6536,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-11-06,8-K,7 days 00:00:00.000000000
6537,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-11-03,8-K,10 days 00:00:00.000000000
6538,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-08-10,8-K,95 days 00:00:00.000000000
6539,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-06-12,8-K,154 days 00:00:00.000000000
6540,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-05-19,8-K,178 days 00:00:00.000000000
6541,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-05-08,8-K,189 days 00:00:00.000000000
6542,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-04-07,8-K,220 days 00:00:00.000000000
6543,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-11,10-K,247 days 00:00:00.000000000
6544,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-09,8-K,249 days 00:00:00.000000000
6545,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-02-23,8-K,263 days 00:00:00.000000000
6546,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-05,8-K,253 days 00:00:00.000000000
6547,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-09-25,8-K,49 days 00:00:00.000000000
6548,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-11-06,8-K,7 days 00:00:00.000000000
6549,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-11-03,8-K,10 days 00:00:00.000000000
6550,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-08-10,8-K,95 days 00:00:00.000000000
6551,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-06-12,8-K,154 days 00:00:00.000000000
6552,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-05-19,8-K,178 days 00:00:00.000000000
6553,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-05-08,8-K,189 days 00:00:00.000000000
6554,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-04-07,8-K,220 days 00:00:00.000000000
6555,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-11,10-K,247 days 00:00:00.000000000
6556,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-09,8-K,249 days 00:00:00.000000000
6557,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-02-23,8-K,263 days 00:00:00.000000000
6558,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-03-05,8-K,253 days 00:00:00.000000000
6559,STKL,25/01/2008,2009-11-13,2009,11,658,2040,6.489204900000001,0,351834.0,2009-09-25,8-K,49 days 00:00:00.000000000
6560,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-11-02,8-K,-73 days +00:00:00.000000000
6561,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-10-23,8-K,-63 days +00:00:00.000000000
6562,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-08-30,8-K,-9 days +00:00:00.000000000
6563,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-07-06,8-K,46 days 00:00:00.000000000
6564,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-06-22,8-K,60 days 00:00:00.000000000
6565,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-05-24,8-K,89 days 00:00:00.000000000
6566,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-11-16,8-K,-87 days +00:00:00.000000000
6567,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-12-31,8-K,-132 days +00:00:00.000000000
6568,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-01-17,8-K,216 days 00:00:00.000000000
6569,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-02-07,8-K,195 days 00:00:00.000000000
6570,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-04-26,8-K,117 days 00:00:00.000000000
6571,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-04-19,10KSB/A,124 days 00:00:00.000000000
6572,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-02-15,8-K,187 days 00:00:00.000000000
6573,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-01-29,8-K,204 days 00:00:00.000000000
6574,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-04-02,10KSB,141 days 00:00:00.000000000
6575,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-06-27,8-K,55 days 00:00:00.000000000
6576,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-07-25,8-K,27 days 00:00:00.000000000
6577,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-11-02,8-K,-73 days +00:00:00.000000000
6578,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-10-23,8-K,-63 days +00:00:00.000000000
6579,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-08-30,8-K,-9 days +00:00:00.000000000
6580,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-07-06,8-K,46 days 00:00:00.000000000
6581,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-06-22,8-K,60 days 00:00:00.000000000
6582,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-05-24,8-K,89 days 00:00:00.000000000
6583,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-11-16,8-K,-87 days +00:00:00.000000000
6584,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-12-31,8-K,-132 days +00:00:00.000000000
6585,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-01-17,8-K,216 days 00:00:00.000000000
6586,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-02-07,8-K,195 days 00:00:00.000000000
6587,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-04-26,8-K,117 days 00:00:00.000000000
6588,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-04-19,10KSB/A,124 days 00:00:00.000000000
6589,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-02-15,8-K,187 days 00:00:00.000000000
6590,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-01-29,8-K,204 days 00:00:00.000000000
6591,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-04-02,10KSB,141 days 00:00:00.000000000
6592,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-06-27,8-K,55 days 00:00:00.000000000
6593,STKR,9/11/2004,2007-08-21,2007,8,1015,3827,6.922643700000001,3400000,94538.0,2007-07-25,8-K,27 days 00:00:00.000000000
6594,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-31,8-K,112 days 00:00:00.000000000
6595,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-03,8-K,140 days 00:00:00.000000000
6596,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-02-27,8-K,144 days 00:00:00.000000000
6597,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-02-21,10-K,150 days 00:00:00.000000000
6598,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-14,8-K,68 days 00:00:00.000000000
6599,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-18,8-K,125 days 00:00:00.000000000
6600,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-28,8-K,54 days 00:00:00.000000000
6601,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-16,8-K,66 days 00:00:00.000000000
6602,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-20,8-K,62 days 00:00:00.000000000
6603,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-12-17,8-K,-149 days +00:00:00.000000000
6604,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-12-15,8-K,-147 days +00:00:00.000000000
6605,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-08-29,8-K,-39 days +00:00:00.000000000
6606,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-11-24,8-K,-126 days +00:00:00.000000000
6607,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-10-28,8-K,-99 days +00:00:00.000000000
6608,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-11-18,8-K,-120 days +00:00:00.000000000
6609,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-10-24,8-K,-95 days +00:00:00.000000000
6610,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-09-09,8-K,-50 days +00:00:00.000000000
6611,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-07-22,8-K,-1 days +00:00:00.000000000
6612,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-04-25,8-K,87 days 00:00:00.000000000
6613,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-04,8-K,139 days 00:00:00.000000000
6614,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-01-24,8-K,178 days 00:00:00.000000000
6615,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-31,8-K,112 days 00:00:00.000000000
6616,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-03,8-K,140 days 00:00:00.000000000
6617,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-02-27,8-K,144 days 00:00:00.000000000
6618,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-02-21,10-K,150 days 00:00:00.000000000
6619,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-14,8-K,68 days 00:00:00.000000000
6620,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-18,8-K,125 days 00:00:00.000000000
6621,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-28,8-K,54 days 00:00:00.000000000
6622,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-16,8-K,66 days 00:00:00.000000000
6623,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-05-20,8-K,62 days 00:00:00.000000000
6624,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-12-17,8-K,-149 days +00:00:00.000000000
6625,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-12-15,8-K,-147 days +00:00:00.000000000
6626,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-08-29,8-K,-39 days +00:00:00.000000000
6627,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-11-24,8-K,-126 days +00:00:00.000000000
6628,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-10-28,8-K,-99 days +00:00:00.000000000
6629,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-11-18,8-K,-120 days +00:00:00.000000000
6630,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-10-24,8-K,-95 days +00:00:00.000000000
6631,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-09-09,8-K,-50 days +00:00:00.000000000
6632,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-07-22,8-K,-1 days +00:00:00.000000000
6633,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-04-25,8-K,87 days 00:00:00.000000000
6634,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-03-04,8-K,139 days 00:00:00.000000000
6635,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-01-24,8-K,178 days 00:00:00.000000000
6636,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-11-25,8-K,-127 days +00:00:00.000000000
6637,STT,19/10/2009,2014-07-21,2014,7,1736,6022,7.4593387,0,93751.0,2014-11-25,8-K,-127 days +00:00:00.000000000
6638,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-01-16,10-K/A,106 days 00:00:00.000000000
6639,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-02-27,10-K,64 days 00:00:00.000000000
6640,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-08-30,8-K,-120 days +00:00:00.000000000
6641,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-10-24,8-K,-175 days +00:00:00.000000000
6642,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-07-20,8-K,-79 days +00:00:00.000000000
6643,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-11-05,8-K,-187 days +00:00:00.000000000
6644,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-05-16,8-K,-14 days +00:00:00.000000000
6645,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-11-08,8-K,-190 days +00:00:00.000000000
6646,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-07-18,8-K,-77 days +00:00:00.000000000
6647,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-07-02,8-K,-61 days +00:00:00.000000000
6648,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-07-16,8-K,-75 days +00:00:00.000000000
6649,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-06-28,8-K,-57 days +00:00:00.000000000
6650,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-07-02,8-K,-61 days +00:00:00.000000000
6651,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-08-07,8-K,-97 days +00:00:00.000000000
6652,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-04-17,8-K,15 days 00:00:00.000000000
6653,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-05-04,8-K,-2 days +00:00:00.000000000
6654,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-11-29,8-K,-211 days +00:00:00.000000000
6655,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-07-10,8-K,-69 days +00:00:00.000000000
6656,SWC,1/4/2002,2007-05-02,2007,5,1857,1099,7.5267177,2550000,931948.0,2007-02-23,8-K,68 days 00:00:00.000000000
6657,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-12-29,8-K,-302 days +00:00:00.000000000
6658,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-11-20,8-K,-263 days +00:00:00.000000000
6659,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-11-17,8-K,-260 days +00:00:00.000000000
6660,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-10-23,8-K,-235 days +00:00:00.000000000
6661,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-10-05,8-K,-217 days +00:00:00.000000000
6662,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-08-17,8-K,-168 days +00:00:00.000000000
6663,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-25,8-K,-145 days +00:00:00.000000000
6664,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-21,8-K,-141 days +00:00:00.000000000
6665,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-12,8-K,-132 days +00:00:00.000000000
6666,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-07,8-K,-127 days +00:00:00.000000000
6667,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-06-06,8-K,-96 days +00:00:00.000000000
6668,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-06-01,8-K,-91 days +00:00:00.000000000
6669,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-19,8-K,-78 days +00:00:00.000000000
6670,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-11,8-K,-70 days +00:00:00.000000000
6671,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-09,8-K,-68 days +00:00:00.000000000
6672,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-04,8-K,-63 days +00:00:00.000000000
6673,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-04-25,8-K,-54 days +00:00:00.000000000
6674,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-04-14,8-K,-43 days +00:00:00.000000000
6675,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-03-06,8-K,-4 days +00:00:00.000000000
6676,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-03-01,10-K,1 days 00:00:00.000000000
6677,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-02-01,8-K,29 days 00:00:00.000000000
6678,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-01-26,8-K,35 days 00:00:00.000000000
6679,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-12-29,8-K,-302 days +00:00:00.000000000
6680,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-11-20,8-K,-263 days +00:00:00.000000000
6681,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-11-17,8-K,-260 days +00:00:00.000000000
6682,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-10-23,8-K,-235 days +00:00:00.000000000
6683,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-10-05,8-K,-217 days +00:00:00.000000000
6684,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-08-17,8-K,-168 days +00:00:00.000000000
6685,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-25,8-K,-145 days +00:00:00.000000000
6686,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-21,8-K,-141 days +00:00:00.000000000
6687,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-12,8-K,-132 days +00:00:00.000000000
6688,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-07,8-K,-127 days +00:00:00.000000000
6689,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-06-06,8-K,-96 days +00:00:00.000000000
6690,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-06-01,8-K,-91 days +00:00:00.000000000
6691,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-19,8-K,-78 days +00:00:00.000000000
6692,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-11,8-K,-70 days +00:00:00.000000000
6693,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-09,8-K,-68 days +00:00:00.000000000
6694,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-04,8-K,-63 days +00:00:00.000000000
6695,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-04-25,8-K,-54 days +00:00:00.000000000
6696,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-04-14,8-K,-43 days +00:00:00.000000000
6697,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-03-06,8-K,-4 days +00:00:00.000000000
6698,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-03-01,10-K,1 days 00:00:00.000000000
6699,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-02-01,8-K,29 days 00:00:00.000000000
6700,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-01-26,8-K,35 days 00:00:00.000000000
6701,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-12-29,8-K,-302 days +00:00:00.000000000
6702,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-11-20,8-K,-263 days +00:00:00.000000000
6703,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-11-17,8-K,-260 days +00:00:00.000000000
6704,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-10-23,8-K,-235 days +00:00:00.000000000
6705,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-10-05,8-K,-217 days +00:00:00.000000000
6706,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-08-17,8-K,-168 days +00:00:00.000000000
6707,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-25,8-K,-145 days +00:00:00.000000000
6708,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-21,8-K,-141 days +00:00:00.000000000
6709,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-12,8-K,-132 days +00:00:00.000000000
6710,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-07-07,8-K,-127 days +00:00:00.000000000
6711,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-06-06,8-K,-96 days +00:00:00.000000000
6712,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-06-01,8-K,-91 days +00:00:00.000000000
6713,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-19,8-K,-78 days +00:00:00.000000000
6714,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-11,8-K,-70 days +00:00:00.000000000
6715,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-09,8-K,-68 days +00:00:00.000000000
6716,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-05-04,8-K,-63 days +00:00:00.000000000
6717,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-04-25,8-K,-54 days +00:00:00.000000000
6718,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-04-14,8-K,-43 days +00:00:00.000000000
6719,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-03-06,8-K,-4 days +00:00:00.000000000
6720,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-03-01,10-K,1 days 00:00:00.000000000
6721,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-02-01,8-K,29 days 00:00:00.000000000
6722,T,22/08/2002,2006-03-02,2006,3,1288,4813,7.1608458,0,732717.0,2006-01-26,8-K,35 days 00:00:00.000000000
