rdate,cusip,stkname,tic,exchcd,stkcd,stkcdesc,prc,shrout,Top5InstOwn,Top10InstOwn,NumInstBlockOwners,InstBlockOwn,NumInstOwners,MaxInstOwn,InstOwn,InstOwn_HHI,InstOwn_Perc
9/30/2013,34354P10,FLOWSERVE CORP,FLS,A,0,COM,62.39,140612,33342097,44993585,2,20358330,390,10548913,102075667,0.032658266,0.725938519
9/30/2013,34583810,FOREST LABORATORIES INC,FRX,A,0,COM,42.79,268438,118633842,155223132,5,118633842,337,37179894,217405609,0.075711337,0.809891331
9/30/2013,35461310,FRANKLIN RESOURCES INC,BEN,A,0,COM,50.55,630900,104737789,134256773,0,,514,24268049,257504150,0.038438401,0.408153669
9/30/2013,36960410,GENERAL ELECTRIC CO,GE,A,0,COM,23.89,10117369,1388611162,1826761132,0,,1535,491011461,4431314640,0.030235922,0.43799081
9/30/2013,37045V10,GENERAL MOTORS CO,GM,A,0,COM,35.97,1384138,230883693,320215654,0,,670,68509550,767993996,0.025932123,0.554853632
9/30/2013,37451110,GIANT INTERACTIVE GROUP INC,GA,A,+,AR,9.12,239614,29986416,37991671,0,,98,9341208,54269675,0.081666812,0.226487914
9/30/2013,37555810,GILEAD SCIENCES INC,GILD,V,0,COM,62.84,1530626,488238748,665017501,2,269053288,896,153688826,1230301474,0.042134622,0.80378974
9/30/2013,37591610,GILDAN ACTIVEWEAR INC,GIL,A,0,COM,46.37,121865,41354737,51180087,2,31380124,139,18425722,76401599,0.09933413,0.626936356
9/30/2013,37897340,GLOBALSTAR INC,GSAT,V,0,COM,1.09,407946,45984509,46027561,1,22100000,8,22100000,46027561,0.426921859,0.112827583
9/30/2013,38911N10,GRAVITY CO LTD,GRVY,V,+,AR,1.14,13096,1578435,1590231,0,,6,639000,1590231,0.260783359,0.121428757
9/30/2013,41130710,HANSEN MEDICAL INC,HNSN,V,0,COM,1.79,96417,23140365,25244942,1,16417426,46,16417426,27271648,0.380173374,0.282851033
9/30/2013,41316010,HARMONIC INC,HLIT,V,0,COM,7.69,100901,22852924,35900716,1,6066968,135,6066968,62218945,0.041992524,0.616633581
9/30/2013,41321630,HARMONY GOLD MINING COMPANY,HMY,V,+,AR,3.38,435290,76906279,88171854,1,26041392,98,26041392,106719948,0.130098155,0.245169767
9/30/2013,41651510,HARTFORD FINANCIAL SERVICES,HIG,A,0,COM,31.12,455033,94575840,136923214,2,55422472,482,28953923,346530920,0.024965956,0.761551184
9/30/2013,42366C10,HEMISPHERX BIOPHARMA INC,HEB,B,0,COM,0.24,167397,5662399,6221012,0,,16,3639309,6300912,0.36557137,0.037640531
9/30/2013,43289P10,HIMAX TECHNOLOGIES INC,HIMX,V,+,AR,10,169600,12586140,20002323,0,,106,3749638,37013055,0.040737748,0.218237353
9/30/2013,44106010,HOSPIRA INC,HSP,A,0,COM,39.22,165649,54084930,81749502,3,40165316,328,21157395,134692628,0.052998342,0.813120683
9/30/2013,44183U10,HOUSTON AMERICAN ENERGY CORP,HUSA,V,0,COM,0.29,52180,3014801,3388159,0,,19,1886792,3539917,0.317318018,0.067840494
9/30/2013,44248720,HOVNANIAN ENTERPRISES INC,HOV,A,0,CMA,5.23,124544,21470941,28924749,1,7938966,105,7938966,42671653,0.074265933,0.342623113
9/30/2013,44746210,HURON CONSULTING GROUP INC,HURN,V,0,COM,52.61,23260,6870196,10060739,2,3798626,122,2500802,17907271,0.04661334,0.769874076
9/30/2013,4.52E+14,IKANOS COMMUNICATIONS INC,IKAN,V,0,COM,1.24,71660,10562147,12110949,1,6064457,24,6064457,12629389,0.267002608,0.176240427
9/30/2013,45884X10,INTERMUNE INC,ITMN,V,0,COM,15.37,81946,34127411,48180812,4,30531655,115,10461048,70904384,0.064907188,0.865257413
9/30/2013,45885A30,INTERNAP NETWORK SERVICES CO,INAP,V,0,COM,6.95,53709,24698401,30652727,4,22059363,80,7534731,38627453,0.101606853,0.719198887
9/30/2013,45920010,INTERNATIONAL BUSINESS MACHI,IBM,A,0,COM,185.18,1085854,158537585,199496945,2,114799570,1521,59695568,454107019,0.039129319,0.418202649
9/30/2013,46025410,INTERNATIONAL RECTIFIER CORP,IRF,A,0,COM,24.77,71087,29652151,38574139,4,26165906,146,11970604,53719018,0.086834652,0.755679913
9/30/2013,46625H10,JPMORGAN CHASE & CO,JPM,A,0,COM,51.69,3759189,603354061,871773096,0,,1460,182030187,2303726748,0.021475796,0.612825465
9/30/2013,4.70E+14,JAKKS PACIFIC INC,JAKK,V,0,COM,4.49,22304,8216252,10549763,4,7273546,73,2588739,14036317,0.084609612,0.629318373
9/30/2013,47110910,JARDEN CORP,JAH,A,0,COM,48.4,127126,25108579,37033298,1,6370046,296,6370046,93989349,0.023262865,0.739340096
9/30/2013,48083810,JOS. A. BANK CLOTHIERS INC,JOSB,V,0,COM,43.96,27988,11402004,16060832,4,10031282,130,4108733,24597888,0.06265594,0.87887266
9/30/2013,48203R10,JUNIPER NETWORKS INC,JNPR,V,0,COM,19.86,506839,178308731,246545019,5,178308731,323,48834010,374698248,0.058829426,0.739284562
9/30/2013,48248010,KLA-TENCOR CORP,KLAC,V,0,COM,60.85,166720,43490470,61413428,2,25320800,383,13961199,111371802,0.043495303,0.668017047
9/30/2013,48273810,KVH INDUSTRIES INC,KVHI,V,0,COM,13.8,15571,4952692,6797958,2,2777113,61,1485426,8933969,0.080433131,0.57375692
9/30/2013,48273U10,K12 INC,LRN,A,0,COM,30.88,38033,17398173,22142628,4,15732879,121,5801180,30721725,0.081959198,0.807764967
9/30/2013,49690240,KINROSS GOLD CORP,KGC,A,0,COM,5.04,1143021,253532067,337798049,2,152693471,220,77348878,572356847,0.054492302,0.500740448
9/30/2013,50069210,KOSS CORP,KOSS,V,0,COM,5.1,7383,717179,846743,0,,11,236022,847876,0.181373129,0.114841663
9/30/2013,50186V10,LG DISPLAY CO LTD,LPL,A,+,AR,11.93,715631,15420783,18289193,0,,69,8133650,21538996,0.178658602,0.030097908
9/30/2013,51841510,LATTICE SEMICONDUCTOR CORP,LSCC,V,0,COM,4.46,116097,49598405,63593141,4,43941477,106,16091194,87349684,0.087507396,0.752385367
9/30/2013,52186330,LEAP WIRELESS INTERNATIONAL,LEAP,V,0,COM,15.79,79372,37393665,46643767,1,23533869,101,23533869,65359679,0.148209971,0.82346015
9/30/2013,52186N10,LEAPFROG ENTERPRISES INC,LF,A,0,CMA,9.42,64524,22125528,32257551,4,19275343,131,6947439,51299107,0.052749075,0.795039164
9/30/2013,53261M10,LIMELIGHT NETWORKS INC,LLNW,V,0,COM,1.93,97239,39920350,44488054,1,30724441,79,30724441,50549387,0.380647527,0.519846841
9/30/2013,53983010,LOCKHEED MARTIN CORP,LMT,A,0,COM,127.55,320307,137834086,161993490,2,96815926,685,57810689,248137036,0.091475935,0.774685024
9/30/2013,55262C10,MBIA INC,MBI,A,0,COM,10.23,192972,90011395,115509392,5,90011395,186,45622877,166024317,0.100958232,0.86035444
9/30/2013,56400P20,MANNKIND CORP,MNKD,V,0,COM,5.7,301774,27857154,34418541,0,,114,10060702,47496921,0.096179872,0.157392357
9/30/2013,57174810,MARSH & MCLENNAN COMPANIES I,MMC,A,0,COM,43.55,549612,177929550,236893529,3,127844085,465,50161591,398541178,0.052107848,0.725131871
9/30/2013,57308310,MARTHA STEWART LIVING OMNIME,MSO,A,0,CMA,2.3,41490,4474536,6449516,0,,65,1816557,8487212,0.085911672,0.204560424
9/30/2013,58155Q10,MCKESSON CORP,MCK,A,0,COM,128.3,229711,60957710,81288478,2,32877045,633,18080405,159561283,0.037633324,0.694617511
9/30/2013,58470H10,MEDIFAST INC,MED,F,0,COM,26.89,13884,3553725,5255276,2,2103409,120,1350000,9586939,0.045552295,0.690502665
9/30/2013,58505510,MEDTRONIC INC,MDT,A,0,COM,53.25,997468,224986359,324929284,2,104244432,895,53977298,648561357,0.033157449,0.650207683
9/30/2013,58933Y10,MERCK & CO INC,MRK,A,0,COM,47.61,2926376,660639593,890902880,1,157254204,1338,157254204,1769948005,0.0346186,0.604825902
9/30/2013,58949910,MERGE HEALTHCARE INC,MRGE,V,0,COM,2.61,93664,12100780,16835333,0,,76,4296000,23850228,0.072453256,0.254636018
9/30/2013,59100U10,META FINANCIAL GROUP INC,CASH,V,0,COM,38,5967,1406422,1760951,2,919019,50,535500,2459478,0.093967073,0.41217999
9/30/2013,60786L10,MODUSLINK GLOBAL SOLUTIONS I,MLNK,V,0,COM,2.74,43927,13566028,15737242,2,9239098,58,6481185,18342689,0.172923017,0.417572086
9/30/2013,60855410,MOLEX INC,MOLX,V,0,COM,38.52,95560,18086278,23168512,2,10826392,214,5894181,39704966,0.055417966,0.415497761
9/30/2013,60855420,MOLEX INC,MOLX,V,0,CMA,38.28,82519,33856218,44891909,2,24206046,124,17754019,65119641,0.100725764,0.789147239
9/30/2013,60871R20,MOLSON COORS BREWING CO,TAP,A,0,CMB,50.13,158855,41107273,56259348,2,22649190,368,12695535,114692495,0.036457041,0.72199487
9/30/2013,61744644,MORGAN STANLEY GROUP INC,MS,A,0,COM,26.95,1953351,734565574,889829878,2,570463520,621,432017152,1357228782,0.120932872,0.694820737
9/30/2013,62936P10,NPS PHARMACEUTICALS INC,NPSP,V,0,COM,31.81,101429,35773965,47456503,4,31328965,164,15213514,76925602,0.064885852,0.758418224
9/30/2013,63115810,NASH FINCH CO,NAFC,V,0,COM,26.41,12316,4045777,5526414,3,3050402,85,1277800,8432540,0.062870989,0.684681715
9/30/2013,64118P10,NETLIST INC,NLST,V,0,COM,0.81,31582,2933170,3216867,0,,16,1333869,3290520,0.242539987,0.104189728
9/30/2013,64156L10,NEVSUN RESOURCES LTD,NSU,B,0,COM,3.18,199308,66330009,78994316,2,53615800,78,38500000,100083043,0.181683399,0.502152663
9/30/2013,65163910,NEWMONT MINING CORP,NEM,A,0,COM,28.1,492823,104709300,146049063,2,50393201,557,25635241,316056656,0.030173959,0.641318802
9/30/2013,65171850,NEWPARK RESOURCES INC,NR,A,0,COM,12.66,87509,31272956,48664290,6,35679054,133,9418036,77049110,0.050929605,0.880470694
9/30/2013,65487R30,NOAH EDUCATION HOLDINGS LTD,NED,A,+,,2.1,37612,388172,388172,0,,4,288900,388172,0.59763953,0.01032043
9/30/2013,66774610,NORTHWEST PIPE CO,NWPX,V,0,COM,32.88,9449,2634267,3569044,3,1962059,79,750778,5494102,0.061308016,0.581447984
9/30/2013,67087210,OM GROUP INC,OMG,A,0,COM,33.78,31955,10320325,14786041,4,9149066,129,2721461,24820977,0.048818268,0.776747833
9/30/2013,68212810,OMNIVISION TECHNOLOGIES INC,OVTI,V,0,COM,15.31,55587,17336599,25614361,4,14906708,135,4519491,41345916,0.049591483,0.743805494
9/30/2013,68555P10,ORBCOMM INC,ORBC,V,0,COM,5.27,47424,13939231,18102966,4,12275207,46,4210583,20692453,0.108843974,0.436328715
9/30/2013,68619F20,ORIENT PAPER INC,ONP,F,+,COM,1.74,18457,395210,429322,0,,8,127930,429322,0.210916667,0.02326066
9/30/2013,68627510,ORION ENERGY SYSTEMS INC,OESX,V,0,COM,3.76,21082,5453488,6001131,1,3186218,34,3186218,6489114,0.273916277,0.307803529
9/30/2013,68668810,ORMAT TECHNOLOGIES INC,ORA,A,0,COM,26.77,45431,4126783,5619414,0,,80,1052556,7823599,0.069864619,0.172208382
9/30/2013,69357C50,PRGX GLOBAL INC,PRGX,V,0,COM,6.26,29187,7530515,11825621,4,6446238,54,1823525,16051624,0.064053758,0.549957995
9/30/2013,69642930,PALL CORP,PLL,A,0,COM,77.04,111835,33226452,46625698,4,28461193,357,7406608,90754071,0.036336498,0.811499718
9/30/2013,69840W10,PANERA BREAD CO,PNRA,V,0,CMA,158.53,28116,9077058,12314568,4,8115166,262,2570287,20231817,0.051955461,0.71958376
9/30/2013,71429010,PERRIGO CO,PRGO,V,0,COM,123.38,94235,26982361,36575687,3,20193445,416,9418594,73663950,0.03853374,0.781704781
9/30/2013,72147K10,PILGRIMS PRIDE CORP,PPC,V,0,COM,16.78,259029,11737511,16918590,0,,150,4096602,33265867,0.039624992,0.128425261
9/30/2013,74111310,PRESSTEK INC,PRST,V,0,COM,0.5,37425,151800,151800,0,,1,151800,151800,1,0.004056112
9/30/2013,74112D10,PRESTIGE BRANDS HOLDINGS INC,PBH,A,0,COM,30.12,51172,14838710,21408252,3,11607730,165,4410021,43968221,0.036537003,0.859224205
9/30/2013,74150340,PRICELINE COM INC,PCLN,V,0,COM,1011,51501,13277799,18944789,2,6907271,600,4258564,42211038,0.029356783,0.819615891
9/30/2013,74151110,PRICESMART INC,PSMT,V,0,COM,95.24,30233,8632069,11190156,2,5234996,143,2793080,17433792,0.066763106,0.576647769
9/30/2013,74756M10,QUALITY DISTRIBUTION INC,QLTY,V,0,COM,9.24,26905,7180506,10856430,1,3508943,95,3508943,19497405,0.056108311,0.724675897
9/30/2013,75091710,RAMBUS INC,RMBS,V,0,COM,9.4,112706,37205140,45515599,3,29696429,101,14686200,53619591,0.132213954,0.47574744
9/30/2013,75689M10,RED ROBIN GOURMET BURGERS IN,RRGB,V,0,COM,71.1,14319,4259391,6311605,2,2300358,140,1528831,11592005,0.043093872,0.809554089
9/30/2013,75747910,REDIFF.COM INDIA LTD,REDF,V,+,AR,2.26,29620,262325,265096,0,,10,112600,265096,0.318178926,0.008949899
9/30/2013,75886F10,REGENERON PHARMACEUTICALS IN,REGN,V,0,COM,312.87,96710,32116026,44704592,3,24019913,369,9068929,65010430,0.065122077,0.67222035
9/30/2013,76009N10,RENT-A-CENTER INC,RCII,V,0,COM,38.1,53388,22535542,31996391,4,20073838,166,8663081,52749579,0.055540605,0.988041863
9/30/2013,76011210,RENTECH INC,RTK,F,0,COM,1.98,226306,55010300,77370200,2,30202445,101,17788528,120023923,0.05960935,0.530361206
9/30/2013,78376410,RYLAND GROUP INC,RYL,A,0,COM,40.54,46172,15255754,24877689,7,20436399,181,3475862,42542195,0.041389316,0.921385147
9/30/2013,80105N10,SANOFI SA,SNY,A,+,AR,50.63,2651791,101130313,134901014,0,,408,43966249,210630721,0.071419256,0.079429609
9/30/2013,81685010,SEMTECH CORP,SMTC,V,0,COM,29.99,68053,17396276,29884102,3,11193362,180,3937724,57625954,0.03431189,0.846780509
9/30/2013,82521110,SHORETEL INC,SHOR,V,0,COM,6.04,60217,13848707,20671733,2,7270798,93,4183934,36855386,0.044489449,0.612042878
9/30/2013,83066R10,SKILLED HEALTHCARE GROUP INC,SKH,A,0,CMA,4.36,23659,5204286,7002295,2,3577542,58,1950833,9710391,0.088489543,0.410431168
9/30/2013,83086T20,SKYPEOPLE FRUIT JUICE INC,SPU,V,+,COM,1.98,26661,3996665,4038782,1,2382852,10,2382852,4038782,0.45109783,0.151486516
9/30/2013,83172R10,SMART TECHNOLOGIES INC,SMT,V,0,CMA,2.8,42012,12672506,13600662,3,11084806,30,4817246,14114817,0.224717227,0.33597108
9/30/2013,83591610,SONUS NETWORKS INC,SONS,V,0,COM,3.38,272341,49495026,67501581,1,15986536,118,15986536,100394560,0.064013299,0.368635497
9/30/2013,84760C10,SPECTRANETICS CORP,SPNC,V,0,COM,16.78,40825,6566352,11673380,0,,118,1502741,27617739,0.028008791,0.676490851
9/30/2013,85231230,STAAR SURGICAL CO,STAA,V,0,COM,13.54,36985,20175458,24039430,4,19170965,68,6401639,27747290,0.132213166,0.750230904
9/30/2013,85569C10,STARTEK INC,SRT,A,0,COM,6.44,15346,4269525,4936372,3,3164797,21,1400000,5063437,0.169119648,0.329951584
9/30/2013,85747710,STATE STREET CORP,STT,A,0,COM,65.75,445972,103567782,138761897,2,52586686,653,27696102,330898642,0.027367691,0.741971788
9/30/2013,85856G10,STELLARONE CORP,STEL,V,0,COM,22.5,22535,5408858,7000151,2,3154905,64,1674439,9120556,0.090275659,0.404728467
9/30/2013,86074Q10,STILLWATER MINING CO,SWC,A,0,COM,11.01,119168,38793580,55301443,2,23647861,149,16214362,88209003,0.06246311,0.740207128
9/30/2013,86164210,STONE ENERGY CORP,SGY,A,0,COM,32.43,50009,13115807,18869139,3,9198491,173,3423356,37730888,0.0355084,0.754481953
9/30/2013,86415910,STURM RUGER & COMPANY INC,RGR,A,0,COM,62.63,19341,7664706,9538989,4,6913485,156,2424191,14534989,0.069117089,0.751511763
9/30/2013,8676EP10,SUNOPTA INC,STKL,V,0,COM,9.7,66305,22142546,28250633,3,17765230,84,6878610,39830950,0.083292285,0.600723173
9/30/2013,86858W10,SUPPORT.COM INC,SPRT,V,0,COM,5.45,51949,19514566,25716657,4,17546446,81,7577535,36569046,0.080653686,0.703941289
9/30/2013,87161C10,SYNOVUS FINANCIAL CORP,SNV,A,0,COM,3.3,972230,187062625,252799046,2,102411568,265,53509652,485708063,0.040119121,0.49958144
9/30/2013,87237510,TECO ENERGY INC,TE,A,0,COM,16.54,217310,45027240,57492079,2,25928816,290,14404196,99757213,0.054177913,0.459054866
9/30/2013,87651B10,TASER INTERNATIONAL INC,TASR,V,0,COM,14.91,51064,8842339,12634601,1,3029952,112,3029952,22767523,0.047233991,0.445862506
9/30/2013,87966410,TELLABS INC,TLAB,V,0,COM,2.27,355656,91704274,121286743,3,73023711,152,36512677,182521371,0.074435984,0.513196378
9/30/2013,87993910,TELETECH HOLDINGS INC,TTEC,V,0,COM,25.09,50852,7266891,9252439,0,,115,2537918,13536957,0.075326978,0.26620304
9/30/2013,88162F10,TETRA TECHNOLOGIES INC,TTI,A,0,COM,12.53,78724,19305124,29242660,3,13896143,117,5166010,54729045,0.039855705,0.695201527
9/30/2013,88320310,TEXTRON INC,TXT,A,0,COM,27.61,280505,95332102,127185958,4,84086338,297,29091066,198370956,0.059124738,0.707192228
9/30/2013,88517530,THORATEC CORP,THOR,V,0,COM,37.29,57528,10952035,16327017,1,3735124,179,3735124,37576022,0.030407724,0.653177966
9/30/2013,88580720,THRESHOLD PHARMACEUTICALS IN,THLD,F,0,COM,4.65,58083,12408207,17613296,1,4823969,72,4823969,23949034,0.080113766,0.412324329
9/30/2013,88947810,TOLL BROTHERS INC,TOL,A,0,COM,32.43,168888,39816638,61086939,2,20571808,273,11779664,108152968,0.040734324,0.640382786
9/30/2013,91136310,UNITED RENTALS INC,URI,A,0,COM,58.29,93285,17649508,27943546,1,4966217,334,4966217,80459330,0.019212354,0.862510907
9/30/2013,91324P10,UNITEDHEALTH GROUP INC,UNH,A,0,COM,71.61,1016700,235433348,360654328,1,53391548,790,53391548,751538864,0.029156597,0.739194319
9/30/2013,91529Y10,UNUM GROUP,UNM,A,0,COM,30.44,263597,71902294,107505689,2,34002856,336,17272892,195901157,0.038185075,0.743184319
9/30/2013,92241710,VEECO INSTRUMENTS INC,VECO,V,0,COM,37.23,39157,10350101,15525738,3,7489536,145,2631112,29434921,0.040012032,0.751715428
9/30/2013,92342Y10,VERIFONE SYSTEMS INC,PAY,A,0,COM,22.86,109237,32583467,42122743,2,21381818,209,15576571,78149021,0.059337913,0.715407975
9/30/2013,9.23E+14,VERISIGN INC,VRSN,V,0,COM,50.89,137654,49054245,71561441,4,42771311,323,13027044,130776858,0.03982025,0.950040377
9/30/2013,92828Q10,VIRTUS INVESTMENT PARTNERS I,VRTS,V,0,COM,162.64,9119,2342109,3037112,3,1693876,136,682856,5101820,0.054701853,0.559471433
9/30/2013,92886T20,VONAGE HOLDINGS CORP,VG,A,0,COM,3.14,210198,59570526,81635163,2,32168373,115,20931821,124507847,0.062972506,0.592336021
9/30/2013,94106L10,WASTE MANAGEMENT INC,WM,A,0,COM,41.24,468776,137926484,189357519,2,77290853,617,40907953,314792852,0.051496505,0.671520837
9/30/2013,95709T10,WESTAR ENERGY INC,WR,A,0,COM,30.65,134935,21960747,30240381,1,8091318,248,8091318,62967344,0.037706173,0.466649453
9/30/2013,96920310,WILLBROS GROUP INC,WG,A,0,COM,9.18,49760,13384350,18982162,1,4263940,102,4263940,29258692,0.057618506,0.587996222
9/30/2013,96945710,WILLIAMS COMPANIES INC,WMB,A,0,COM,36.36,683195,130728846,189814072,1,34159799,584,34159799,451471060,0.025547265,0.660823133
9/30/2013,98389B10,XCEL ENERGY INC,XEL,A,0,COM,27.61,497571,117741303,151111734,1,31026480,415,31026480,255300344,0.050107789,0.513093295
9/30/2013,98412110,XEROX CORP,XRX,A,0,COM,10.29,1231114,295104097,425648095,3,210361375,464,75102444,820094399,0.035663789,0.666140097
9/30/2013,98416J11,XERIUM TECHNOLOGIES INC,XRM,A,0,COM,11.59,15376,2807573,3559072,1,931674,74,931674,6052112,0.059503582,0.3936077
9/30/2013,98885810,ZALE CORP,ZLC,A,0,COM,15.2,32765,6464871,8994903,1,2760850,104,2760850,17843282,0.045454592,0.544583611
9/30/2013,98974P10,ZIX CORP,ZIXI,V,0,COM,4.89,61999,11177376,15954030,1,3772412,97,3772412,28584980,0.047597612,0.461055501
9/30/2013,G3704F10,FUWEI FILMS HOLDINGS CO LTD,FFHL,V,+,COM,1.3,13063,308034,308034,0,,2,286600,308034,0.870517196,0.023580648
9/30/2013,G4388N10,HELEN OF TROY LTD,HELE,V,+,COM,44.2,31978,12334605,15582096,4,10854605,139,4796683,21787524,0.086677643,0.681328538
9/30/2013,G5876H10,MARVELL TECHNOLOGY GROUP LTD,MRVL,V,+,OR,11.5,492300,114136206,151290173,1,44289000,265,44289000,285664310,0.046561197,0.580264696
9/30/2013,G7496G10,RENAISSANCERE HOLDINGS LTD,RNR,A,+,COM,90.53,44606,12854102,17866676,3,10101080,199,4201400,34804023,0.041197242,0.780254293
9/30/2013,H2701310,WEATHERFORD INTERNATIONAL LT,WFT,A,+,COM,15.33,767711,244527657,320049193,4,219325582,357,61224600,508997020,0.05681137,0.663006027
9/30/2013,H8912810,TYCO INTERNATIONAL LTD,TYC,A,+,COM,34.98,462294,97065676,148459599,1,28819491,465,28819491,345769215,0.026452216,0.747942251
9/30/2013,M0854Q10,ALLOT COMMUNICATIONS LTD,ALLT,V,+,COM,12.63,32567,8414702,11911715,1,3568000,58,3568000,17518328,0.074549469,0.537916541
9/30/2013,M2246510,CHECK POINT SOFTWARE TECHNOL,CHKP,V,+,OR,56.56,199029,41235393,62794391,1,11203128,329,11203128,132948789,0.030339957,0.667987022
12/31/2013,141310,AIM CAPITAL DEVELOPMENT FUND,CHTR,I,7,,21.86,,10057,10057,0,,1,10057,10057,1,
12/31/2013,00206R10,AT&T INC,T,A,0,COM,35.16,5226000,869829737,1089011121,0,,1535,258192215,2332087184,0.038705743,0.446247069
12/31/2013,00246W10,AXT INC,AXTI,V,0,COM,2.61,32598,8816143,10611993,3,6888226,34,3273915,11411953,0.153408819,0.350081385
12/31/2013,289620,ABERCROMBIE & FITCH CO,ANF,A,0,CMA,32.91,76399,28523289,36617370,3,22748168,243,9467594,68834309,0.050083992,0.900984424
12/31/2013,00509L70,ACURA PHARMACEUTICALS INC,ACUR,F,0,COM,1.67,48322,11451916,11718323,1,10294886,24,10294886,11918917,0.751895053,0.246656119
12/31/2013,673910,ADDUS HOMECARE CORP,ADUS,V,0,COM,22.45,10913,5355911,6249328,1,4023000,72,4023000,7836498,0.275321716,0.718088335
12/31/2013,786510,AEROPOSTALE INC,ARO,A,0,COM,9.09,78494,31703576,44468856,6,35680868,158,11765400,78598090,0.04891761,1.001326089
12/31/2013,00817Y10,AETNA INC,AET,A,0,COM,68.59,362200,97222960,134099196,3,66707364,595,25043840,291523645,0.030250622,0.804869257
12/31/2013,00850H10,AGRIA CORP,GRO,A,+,AR,1.47,55383,4596100,4599600,1,4325000,8,4325000,4599600,0.8853244,0.083050756
12/31/2013,01988P10,ALLSCRIPTS HEALTHCARE SOLUTI,MDRX,V,0,COM,15.46,178456,62219851,96921061,4,53579314,197,21220187,157766883,0.049451127,0.884066005
12/31/2013,2313510,AMAZON.COM INC,AMZN,V,0,COM,398.79,459000,102248036,145328603,1,30616450,962,30616450,271805420,0.038450515,0.592168671
12/31/2013,2317710,AMBASSADORS GROUP INC,EPAX,V,0,COM,4.65,16983,7638607,9781117,3,6011053,30,3051697,10380124,0.151732827,0.611206736
12/31/2013,2343610,AMEDISYS INC,AMED,V,0,COM,14.63,32460,16435312,19024702,5,16435312,108,4836608,24556914,0.10473895,0.756528466
12/31/2013,2358610,AMERCO,UHAL,V,0,COM,237.84,19608,2039185,2778945,1,995238,156,995238,4768580,0.065216725,0.243195634
12/31/2013,2687478,AMERICAN INTERNATIONAL GROUP,AIG,A,0,COM,51.05,1464063,278801569,382198819,1,79752186,943,79752186,1113448611,0.019300746,0.760519603
12/31/2013,3011110,AMERICAN SUPERCONDUCTOR CORP,AMSC,V,0,COM,1.64,64887,5050753,7514306,0,,65,1463134,10404306,0.065612094,0.160345
12/31/2013,3165210,AMKOR TECHNOLOGY INC,AMKR,V,0,COM,6.13,217842,26206143,34552212,0,,123,6793359,59879340,0.049492332,0.274875093
12/31/2013,3783310,APPLE INC,AAPL,V,0,COM,561.11,892554,136994483,180572915,0,,1959,44151151,456450180,0.026402655,0.511397831
12/31/2013,03822W40,APPLIED MICRO CIRCUITS CORP,AMCC,V,0,COM,13.38,73858,32349697,41646938,4,28773052,105,11078531,60232239,0.075394357,0.815514081
12/31/2013,4268220,AROTECH CORP,ARTX,V,0,COM,3.49,19518,1605443,1864075,0,,21,466581,1995537,0.155250193,0.102240855
12/31/2013,4313610,ARTHROCARE CORP,ARTC,V,0,COM,40.24,28378,11253929,14915372,5,11253929,102,3175487,23534924,0.05771842,0.829336951
12/31/2013,04963C20,ATRICURE INC,ATRC,V,0,COM,18.68,21019,4814382,7913173,2,2280117,73,1212204,14456618,0.039704682,0.687788097
12/31/2013,5563010,BP PRUDHOE BAY ROYALTY TRUST,BPT,A,0,COM,79.63,21400,753183,1042110,0,,127,255400,1752372,0.052591872,0.081886542
12/31/2013,5969210,BANCORPSOUTH INC,BXS,A,0,COM,25.42,95262,21712213,32936364,1,6945060,143,6945060,54917942,0.048530427,0.576493691
12/31/2013,6050510,BANK OF AMERICA CORP,BAC,A,0,COM,15.57,10591808,1539016598,2127531803,0,,1257,496653856,5405789870,0.026389284,0.510374609
12/31/2013,6790110,BARRICK GOLD CORP,ABX,A,0,COM,17.62,1164652,138395667,217996798,0,,433,55245954,563938420,0.025262096,0.484211953
12/31/2013,09253U10,BLACKSTONE GROUP LP,BX,A,4,UNT,31.5,485695,103685974,135513992,2,59564703,339,33860227,249390891,0.046805118,0.513472222
12/31/2013,11012210,BRISTOL-MYERS SQUIBB CO,BMY,A,0,COM,53.15,1646543,365845261,467984170,1,108984410,1249,108984410,969892627,0.037271062,0.589047858
12/31/2013,11132010,BROADCOM CORP,BRCM,V,0,CMA,29.65,531000,123132088,171249059,1,38040486,524,38040486,361925865,0.032635533,0.681592966
12/31/2013,11162130,BROCADE COMMUNICATIONS SYSTE,BRCD,V,0,COM,8.87,443956,146954100,184023517,3,117631383,273,57576401,329365684,0.057447292,0.741888124
12/31/2013,11434010,BROOKS AUTOMATION INC,BRKS,V,0,COM,10.49,66656,21271620,31544508,5,21271620,127,5112080,50336238,0.049340562,0.755164396
12/31/2013,12550910,CIGNA CORP,CI,A,0,COM,87.48,276412,60308098,91402139,0,,546,13449088,201146629,0.027565737,0.727705849
12/31/2013,12558180,CIT GROUP INC,CIT,A,0,COM,52.13,197404,45237939,71657591,2,20364873,339,10493373,170197933,0.025042073,0.862180771
12/31/2013,12589610,CMS ENERGY CORP,CMS,A,0,COM,26.77,267091,62960119,85512330,2,34916925,369,18726564,190063843,0.031905674,0.711607067
12/31/2013,12665010,CVS CAREMARK CORP,CVS,A,0,COM,71.57,1190254,246390717,351418208,0,,1147,56486573,864886289,0.022773995,0.726640103
12/31/2013,12738710,CADENCE DESIGN SYSTEMS INC,CDNS,V,0,COM,14.02,287743,114618577,152808243,5,114618577,250,31926526,257815344,0.049800139,0.895991715
