CIK,FDATE,Form,tic
1069183,20071024,8-K,TASR
1069183,20041108,8-K,TASR
1069183,20140730,8-K,TASR
1069183,20091022,8-K,TASR
1069183,20130415,8-K,TASR
1069183,20120426,8-K,TASR
1070412,20140624,8-K,CNX
1070412,20140729,8-K,CNX
1070412,20140812,8-K,CNX
1070412,20141210,8-K,CNX
1070412,20140716,8-K,CNX
1070412,20141002,8-K,CNX
1070412,20141028,8-K,CNX
1070412,20150130,8-K,CNX
1070412,20140729,8-K,CNX
1070412,20140812,8-K,CNX
1070412,20140729,8-K,CNX
1070412,20140729,8-K,CNX
1070412,20130607,8-K,CNX
1070412,20131017,8-K,CNX
1070412,20121218,8-K,CNX
1070412,20131031,8-K,CNX
1070412,20140416,8-K,CNX
1070412,20140407,8-K,CNX
1070412,20140326,8-K,CNX
1070412,20120726,8-K,CNX
1070412,20120911,8-K,CNX
1070412,20130425,8-K,CNX
1070412,20131216,8-K,CNX
1070412,20130725,8-K,CNX
1070412,20130514,8-K,CNX
1070412,20130130,8-K,CNX
1070412,20130131,8-K,CNX
1070412,20130207,10-K,CNX
1070412,20140429,8-K,CNX
1070412,20101013,8-K,CNX
1070412,20090217,10-K,CNX
1070412,20130208,10-K/A,CNX
1070412,20130201,8-K,CNX
1070412,20121025,8-K,CNX
1070412,20110414,8-K,CNX
1070412,20120802,8-K,CNX
1070412,20120510,8-K,CNX
1070412,20120426,8-K,CNX
1070412,20120308,8-K,CNX
1070412,20090129,8-K,CNX
1070412,20120210,10-K,CNX
1070412,20120202,8-K,CNX
1070412,20111027,8-K,CNX
1070412,20110818,8-K,CNX
1070412,20110728,8-K,CNX
1070412,20110726,8-K,CNX
1070412,20110629,8-K,CNX
1070412,20090730,8-K,CNX
1070412,20110311,8-K,CNX
1070412,20110303,8-K,CNX
1070412,20110301,8-K,CNX
1070412,20090911,8-K,CNX
1070412,20110127,8-K,CNX
1070412,20110127,8-K,CNX
1070412,20100128,8-K,CNX
1070412,20100322,8-K,CNX
1070412,20100922,8-K,CNX
1070412,20100921,8-K,CNX
1070412,20100429,8-K,CNX
1070412,20100729,8-K,CNX
1070412,20100621,8-K,CNX
1070412,20100506,8-K,CNX
1070412,20100513,8-K,CNX
1070412,20120502,8-K,CNX
1070412,20100507,8-K,CNX
1070412,20100402,8-K,CNX
1070412,20100331,8-K,CNX
1070412,20100322,8-K,CNX
1070412,20130115,8-K,CNX
1070412,20100322,8-K,CNX
1070412,20100322,8-K,CNX
1070412,20130412,8-K,CNX
1070412,20090310,8-K,CNX
1070412,20090626,8-K,CNX
1070412,20131029,8-K,CNX
1070412,20090623,8-K,CNX
1070412,20131101,8-K,CNX
1070412,20121016,8-K,CNX
1070412,20130514,8-K,CNX
1070412,20090423,8-K,CNX
1070412,20090406,8-K,CNX
1070412,20140411,8-K,CNX
1070412,20140416,8-K,CNX
1070412,20090120,8-K,CNX
1070412,20081205,8-K,CNX
1070412,20060626,8-K,CNX
1070412,20120313,8-K,CNX
1070412,20080915,8-K,CNX
1070412,20080819,8-K,CNX
1070412,20071025,8-K,CNX
1070412,20080602,8-K,CNX
1070412,20080501,8-K,CNX
1070412,20131211,8-K,CNX
1070412,20130402,8-K,CNX
1070412,20060508,8-K,CNX
1070412,20080325,8-K,CNX
1070412,20140207,10-K,CNX
1070412,20080225,8-K,CNX
1070412,20080129,8-K,CNX
1070412,20080129,8-K,CNX
1070412,20061017,8-K,CNX
1070412,20061026,8-K,CNX
1070412,20061211,8-K,CNX
1070412,20070125,8-K,CNX
1070412,20080225,8-K,CNX
1070412,20100322,8-K,CNX
1070412,20100326,8-K,CNX
1070412,20121119,8-K,CNX
1070412,20100406,8-K,CNX
1070412,20140131,8-K,CNX
1070412,20070220,10-K,CNX
1070412,20100601,8-K,CNX
1070412,20070824,8-K,CNX
1070412,20100921,8-K,CNX
1070412,20101029,8-K,CNX
1070412,20100316,8-K,CNX
1070412,20070328,8-K,CNX
1070412,20140402,8-K,CNX
1070412,20070726,8-K,CNX
1070412,20110114,8-K,CNX
1070412,20100209,10-K,CNX
1070412,20110210,10-K,CNX
1070412,20070703,8-K,CNX
1070412,20070507,8-K,CNX
1070412,20091022,8-K,CNX
1070412,20130307,8-K,CNX
1070412,20110428,8-K,CNX
1070412,20110418,8-K,CNX
1070412,20110506,8-K,CNX
1070412,20110620,8-K,CNX
1070412,20110829,8-K,CNX
1070412,20080219,10-K,CNX
1070412,20111006,8-K,CNX
1070412,20060727,8-K,CNX
1070412,20120126,8-K,CNX
1070412,20090501,8-K,CNX
1070412,20050407,8-K,CNX
1070412,20050428,8-K,CNX
1070412,20051024,8-K,CNX
1070412,20051013,8-K,CNX
1070412,20050919,8-K,CNX
1070412,20050609,8-K,CNX
1070412,20050819,8-K,CNX
1070412,20050809,8-K,CNX
1070412,20050531,8-K,CNX
1070412,20040825,8-K,CNX
1070412,20050509,8-K,CNX
1070412,20050304,8-K,CNX
1070412,20051222,8-K,CNX
1070412,20060315,8-K,CNX
1070412,20050228,10-K,CNX
1070412,20051115,8-K,CNX
1070412,20051027,8-K,CNX
1070412,20050818,8-K,CNX
1070412,20040331,8-K,CNX
1070412,20050708,8-K,CNX
1070412,20041026,8-K,CNX
1070412,20041028,8-K,CNX
1070412,20040701,8-K,CNX
1070412,20040720,8-K,CNX
1070412,20040726,8-K,CNX
1070412,20050708,8-K,CNX
1070412,20050812,8-K,CNX
1070412,20050801,8-K,CNX
1070412,20040726,8-K,CNX
1070412,20050808,8-K,CNX
1070412,20050928,8-K,CNX
1070412,20051031,8-K,CNX
1070412,20050119,8-K,CNX
1070412,20040422,8-K,CNX
1070412,20050127,8-K,CNX
1070412,20040312,10-K,CNX
1070412,20051214,8-K,CNX
1070412,20050128,8-K,CNX
1070412,20050321,8-K,CNX
1070412,20060126,8-K,CNX
1070412,20031201,8-K,CNX
1070412,20060224,8-K,CNX
1070412,20060315,10-K,CNX
1070412,20090218,8-K,CNX
1070412,20060427,8-K,CNX
1070412,20050216,8-K,CNX
1070412,20050217,8-K,CNX
1070412,20140507,8-K,CNX
1070412,20120321,8-K,CNX
1070412,20081023,8-K,CNX
1070412,20121218,8-K,CNX
1070412,20031223,8-K,CNX
1070412,20080731,8-K,CNX
1070412,20040310,8-K,CNX
1070412,20031222,8-K,CNX
1070412,20070731,8-K,CNX
1070412,20040226,8-K,CNX
1070412,20040217,8-K,CNX
1070412,20040205,10-K/A,CNX
1070412,20070426,8-K,CNX
1070412,20040122,8-K,CNX
1070412,20080424,8-K,CNX
1070412,20040218,10-K/A,CNX
1070412,20040128,8-K,CNX
1070412,20040122,8-K,CNX
1070412,20040209,8-K,CNX
1070412,20040301,8-K,CNX
1071739,20150102,8-K,CNC
1071739,20150112,8-K,CNC
1071739,20141212,8-K,CNC
1071739,20130606,8-K,CNC
1071739,20140722,8-K,CNC
1071739,20130723,8-K,CNC
1071739,20140701,8-K,CNC
1071739,20140110,8-K,CNC
1071739,20131022,8-K,CNC
1071739,20140422,8-K,CNC
1071739,20140221,10-K,CNC
1071739,20140401,8-K,CNC
1071739,20140206,8-K,CNC
1071739,20140605,8-K,CNC
1071739,20130828,8-K,CNC
1071739,20130619,8-K,CNC
1071739,20130617,8-K,CNC
1071739,20141008,8-K,CNC
1071739,20130516,8-K,CNC
1071739,20130423,8-K,CNC
1071739,20130402,8-K,CNC
1071739,20100727,8-K,CNC
1071739,20130219,10-K,CNC
1071739,20130215,8-K,CNC
1071739,20121214,8-K,CNC
1071739,20121102,8-K,CNC
1071739,20121107,8-K,CNC
1071739,20110201,8-K,CNC
1071739,20121017,8-K,CNC
1071739,20120611,8-K,CNC
1071739,20110426,8-K,CNC
1071739,20120424,8-K,CNC
1071739,20110428,8-K,CNC
1071739,20111216,8-K,CNC
1071739,20110921,8-K,CNC
1071739,20110726,8-K,CNC
1071739,20111025,8-K,CNC
1071739,20110915,8-K,CNC
1071739,20110527,8-K,CNC
1071739,20110518,8-K,CNC
1071739,20120309,8-K,CNC
1071739,20120409,8-K,CNC
1071739,20110222,10-K,CNC
1071739,20120426,8-K,CNC
1071739,20110208,8-K,CNC
1071739,20120724,8-K,CNC
1071739,20101216,8-K,CNC
1071739,20130205,8-K,CNC
1071739,20100315,8-K,CNC
1071739,20100114,8-K,CNC
1071739,20100108,8-K,CNC
1071739,20100222,10-K,CNC
1071739,20091002,8-K,CNC
1071739,20090728,8-K,CNC
1071739,20100125,8-K,CNC
1071739,20090223,10-K,CNC
1071739,20090508,8-K,CNC
1071739,20100119,8-K,CNC
1071739,20121023,8-K,CNC
1071739,20090210,8-K,CNC
1071739,20100430,8-K,CNC
1071739,20081219,8-K,CNC
1071739,20080722,8-K,CNC
1071739,20081015,8-K,CNC
1071739,20080811,8-K,CNC
1071739,20081028,8-K,CNC
1071739,20080603,8-K,CNC
1071739,20091210,8-K,CNC
1071739,20080207,8-K,CNC
1071739,20090428,8-K,CNC
1071739,20080319,8-K,CNC
1071739,20100209,8-K,CNC
1071739,20090102,8-K,CNC
1071739,20080225,10-K,CNC
1071739,20080208,8-K,CNC
1071739,20080205,8-K,CNC
1071739,20080422,8-K,CNC
1071739,20080117,8-K,CNC
1071739,20080214,8-K,CNC
1071739,20080702,8-K,CNC
1071739,20071218,8-K,CNC
1071739,20080925,8-K,CNC
1071739,20071212,8-K,CNC
1071739,20071206,8-K,CNC
1071739,20080715,8-K,CNC
1071739,20080425,8-K,CNC
1071739,20071121,8-K,CNC
1071739,20071023,8-K,CNC
1071739,20100427,8-K,CNC
1071739,20130424,8-K,CNC
1071739,20070928,8-K,CNC
1071739,20110104,8-K,CNC
1071739,20070316,8-K,CNC
1071739,20120221,10-K,CNC
1071739,20120207,8-K,CNC
1071739,20070426,8-K,CNC
1071739,20070424,8-K,CNC
1071739,20070308,8-K,CNC
1071739,20070308,8-K,CNC
1071739,20070223,10-K,CNC
1071739,20060725,8-K,CNC
1071739,20061215,8-K,CNC
1071739,20060831,8-K,CNC
1071739,20060726,8-K,CNC
1071739,20060427,8-K,CNC
1071739,20060224,10-K,CNC
1071739,20041217,10-K/A,CNC
1071739,20060207,8-K,CNC
1071739,20051230,8-K,CNC
1071739,20060105,8-K,CNC
1071739,20051208,8-K,CNC
1071739,20050930,8-K,CNC
1071739,20050908,8-K,CNC
1071739,20050726,8-K,CNC
1071739,20050722,8-K,CNC
1071739,20050523,8-K,CNC
1071739,20050505,8-K,CNC
1071739,20050426,8-K,CNC
1071739,20050426,8-K,CNC
1071739,20050208,8-K,CNC
1071739,20050608,8-K,CNC
1071739,20041217,8-K,CNC
1071739,20050510,8-K,CNC
1071739,20101026,8-K,CNC
1071739,20041109,8-K,CNC
1071739,20040210,8-K,CNC
1071739,20041026,8-K,CNC
1071739,20050909,8-K,CNC
1071739,20041001,8-K,CNC
1071739,20051003,8-K,CNC
1071739,20040426,8-K,CNC
1071739,20150114,8-K,CNC
1071739,20040726,8-K,CNC
1071739,20061024,8-K,CNC
1071739,20040225,10-K,CNC
1071739,20141028,8-K,CNC
1071739,20130522,8-K,CNC
1071739,20060202,8-K,CNC
1071739,20040916,8-K,CNC
1071739,20140422,8-K,CNC
1071739,20060428,8-K,CNC
1071739,20131213,8-K,CNC
1071739,20060922,8-K,CNC
1071739,20140204,8-K,CNC
1071739,20060719,8-K,CNC
1071739,20041207,8-K,CNC
1071739,20140131,8-K,CNC
1071739,20060425,8-K,CNC
1071739,20050114,8-K,CNC
1071739,20091027,8-K,CNC
1071739,20050131,8-K,CNC
1071739,20050224,10-K,CNC
1071739,20050211,8-K,CNC
1071739,20070108,8-K,CNC
1071739,20070206,8-K,CNC
1071739,20050414,8-K,CNC
1071739,20070323,8-K,CNC
1071739,20140429,8-K,CNC
1071739,20070426,8-K,CNC
1071739,20070601,8-K,CNC
1071739,20050708,8-K,CNC
1071739,20050728,8-K,CNC
1071739,20070412,8-K,CNC
1071739,20051025,8-K,CNC
1071739,20070724,8-K,CNC
1075531,20060217,8-K,PCLN
1075531,20051108,8-K,PCLN
1075531,20050309,8-K,PCLN
1075531,20040211,8-K,PCLN
1075531,20050808,8-K,PCLN
1075531,20050720,8-K,PCLN
1075531,20050603,8-K,PCLN
1075531,20050517,8-K,PCLN
1075531,20050328,8-K,PCLN
1075531,20040527,8-K,PCLN
1075531,20050207,8-K,PCLN
1075531,20040715,8-K,PCLN
1075531,20050128,8-K,PCLN
1075531,20050126,8-K,PCLN
1075531,20040924,10-K/A,PCLN
1075531,20050105,8-K,PCLN
1075531,20050223,8-K,PCLN
1075531,20041213,8-K,PCLN
1075531,20041214,10-K/A,PCLN
1075531,20040923,8-K,PCLN
1075531,20050315,10-K,PCLN
1075531,20040803,8-K,PCLN
1075531,20050526,8-K,PCLN
1075531,20040625,8-K,PCLN
1075531,20050725,8-K,PCLN
1075531,20040623,8-K,PCLN
1075531,20050510,8-K,PCLN
1075531,20051102,8-K,PCLN
1075531,20051021,8-K,PCLN
1075531,20040623,8-K,PCLN
1075531,20041103,8-K,PCLN
1075531,20040506,8-K,PCLN
1075531,20050421,8-K,PCLN
1075531,20051206,8-K,PCLN
1075531,20050630,8-K,PCLN
1075531,20041130,8-K,PCLN
1075531,20040408,8-K,PCLN
1075531,20040330,10-K/A,PCLN
1075531,20040316,8-K,PCLN
1075531,20040315,10-K,PCLN
1075531,20060504,8-K,PCLN
1075531,20060307,10-K,PCLN
1075531,20060208,8-K,PCLN
1075531,20060524,8-K,PCLN
1075531,20060310,8-K,PCLN
1075531,20121109,8-K,PCLN
1075531,20121102,8-K,PCLN
1075531,20140807,8-K,PCLN
1075531,20140815,8-K,PCLN
1075531,20140811,8-K,PCLN
1075531,20140820,8-K,PCLN
1075531,20140916,8-K,PCLN
1075531,20141215,8-K,PCLN
1075531,20140508,8-K,PCLN
1075531,20131107,8-K,PCLN
1075531,20130809,8-K,PCLN
1075531,20131127,8-K,PCLN
1075531,20131206,8-K,PCLN
1075531,20131108,8-K,PCLN
1075531,20140220,10-K,PCLN
1075531,20140220,8-K,PCLN
1075531,20140307,8-K,PCLN
1075531,20140401,8-K,PCLN
1075531,20140606,8-K,PCLN
1075531,20141126,8-K,PCLN
1075531,20141104,8-K,PCLN
1075531,20140926,8-K,PCLN
1075531,20140813,8-K,PCLN
1075531,20140724,8-K,PCLN
1075531,20140718,8-K,PCLN
1075531,20140922,8-K,PCLN
1075531,20140613,8-K,PCLN
1075531,20130808,8-K,PCLN
1075531,20130530,8-K,PCLN
1075531,20130509,8-K,PCLN
1075531,20130521,8-K,PCLN
1075531,20130604,8-K,PCLN
1075531,20080806,8-K,PCLN
1075531,20130304,8-K,PCLN
1075531,20081107,8-K,PCLN
1075531,20130222,8-K,PCLN
1075531,20130107,8-K,PCLN
1075531,20090304,8-K,PCLN
1075531,20120607,8-K,PCLN
1075531,20120329,8-K,PCLN
1075531,20120312,8-K,PCLN
1075531,20111101,8-K,PCLN
1075531,20110926,8-K,PCLN
1075531,20100305,8-K,PCLN
1075531,20110602,8-K,PCLN
1075531,20100308,8-K,PCLN
1075531,20100310,8-K,PCLN
1075531,20110222,8-K,PCLN
1075531,20110225,10-K,PCLN
1075531,20110506,8-K,PCLN
1075531,20100310,8-K,PCLN
1075531,20101109,8-K,PCLN
1075531,20100511,8-K,PCLN
1075531,20100219,10-K,PCLN
1075531,20091110,8-K,PCLN
1075531,20100518,8-K,PCLN
1075531,20120228,8-K,PCLN
1075531,20090827,8-K,PCLN
1075531,20120227,10-K,PCLN
1075531,20101124,8-K,PCLN
1075531,20090810,8-K,PCLN
1075531,20110225,8-K,PCLN
1075531,20090605,8-K,PCLN
1075531,20120306,8-K,PCLN
1075531,20100804,8-K,PCLN
1075531,20090511,8-K,PCLN
1075531,20100603,8-K,PCLN
1075531,20120510,8-K,PCLN
1075531,20120731,8-K,PCLN
1075531,20120808,8-K,PCLN
1075531,20110309,8-K,PCLN
1075531,20121015,8-K,PCLN
1075531,20110610,8-K,PCLN
1075531,20110805,8-K,PCLN
1075531,20121210,8-K,PCLN
1075531,20100218,8-K,PCLN
1075531,20111108,8-K,PCLN
1075531,20081203,8-K,PCLN
1075531,20130226,8-K,PCLN
1075531,20091215,8-K,PCLN
1075531,20080806,8-K,PCLN
1075531,20091102,8-K,PCLN
1075531,20130227,10-K/A,PCLN
1075531,20130529,8-K,PCLN
1075531,20080604,8-K,PCLN
1075531,20061012,8-K,PCLN
1075531,20080521,8-K,PCLN
1075531,20080509,8-K,PCLN
1075531,20080602,8-K,PCLN
1075531,20061025,8-K,PCLN
1075531,20080314,8-K,PCLN
1075531,20080311,8-K,PCLN
1075531,20120307,8-K,PCLN
1075531,20061208,8-K,PCLN
1075531,20120308,8-K,PCLN
1075531,20060906,8-K,PCLN
1075531,20070213,8-K,PCLN
1075531,20070223,8-K,PCLN
1075531,20121121,8-K,PCLN
1075531,20071205,8-K,PCLN
1075531,20121211,8-K,PCLN
1075531,20090220,10-K,PCLN
1075531,20090219,8-K,PCLN
1075531,20071109,8-K,PCLN
1075531,20071106,8-K,PCLN
1075531,20070523,8-K,PCLN
1075531,20080916,8-K,PCLN
1075531,20070504,8-K,PCLN
1075531,20071205,8-K,PCLN
1075531,20130606,8-K,PCLN
1075531,20070912,8-K,PCLN
1075531,20071108,8-K,PCLN
1075531,20070312,8-K,PCLN
1075531,20130227,10-K,PCLN
1075531,20070305,8-K,PCLN
1075531,20070509,8-K,PCLN
1075531,20070808,8-K,PCLN
1075531,20070301,10-K,PCLN
1075531,20080303,10-K,PCLN
1075531,20070213,8-K,PCLN
1075531,20070205,8-K,PCLN
1075531,20070928,8-K,PCLN
1075531,20070118,8-K,PCLN
1075531,20061204,8-K,PCLN
1075531,20061109,8-K,PCLN
1075531,20061016,8-K,PCLN
1075531,20080215,8-K,PCLN
1075531,20120817,8-K,PCLN
1075531,20061010,8-K,PCLN
1075531,20060928,8-K,PCLN
1075531,20060927,8-K,PCLN
1075531,20060922,8-K,PCLN
1075531,20060921,8-K,PCLN
1075531,20060907,8-K,PCLN
1075531,20080303,8-K,PCLN
1075531,20060808,8-K,PCLN
1075531,20060217,8-K,PCLN
1075531,20051108,8-K,PCLN
1075531,20050309,8-K,PCLN
1075531,20040211,8-K,PCLN
1075531,20050808,8-K,PCLN
1075531,20050720,8-K,PCLN
1075531,20050603,8-K,PCLN
1075531,20050517,8-K,PCLN
1075531,20050328,8-K,PCLN
1075531,20040527,8-K,PCLN
1075531,20050207,8-K,PCLN
1075531,20040715,8-K,PCLN
1075531,20050128,8-K,PCLN
1075531,20050126,8-K,PCLN
1075531,20040924,10-K/A,PCLN
1075531,20050105,8-K,PCLN
1075531,20050223,8-K,PCLN
1075531,20041213,8-K,PCLN
1075531,20041214,10-K/A,PCLN
1075531,20040923,8-K,PCLN
1075531,20050315,10-K,PCLN
1075531,20040803,8-K,PCLN
1075531,20050526,8-K,PCLN
1075531,20040625,8-K,PCLN
1075531,20050725,8-K,PCLN
1075531,20040623,8-K,PCLN
1075531,20050510,8-K,PCLN
1075531,20051102,8-K,PCLN
1075531,20051021,8-K,PCLN
1075531,20040623,8-K,PCLN
1075531,20041103,8-K,PCLN
1075531,20040506,8-K,PCLN
1075531,20050421,8-K,PCLN
1075531,20051206,8-K,PCLN
1075531,20050630,8-K,PCLN
1075531,20041130,8-K,PCLN
1075531,20040408,8-K,PCLN
1075531,20040330,10-K/A,PCLN
1075531,20040316,8-K,PCLN
1075531,20040315,10-K,PCLN
1075531,20060504,8-K,PCLN
1075531,20060307,10-K,PCLN
1075531,20060208,8-K,PCLN
1075531,20060524,8-K,PCLN
1075531,20060310,8-K,PCLN
1075531,20121109,8-K,PCLN
1075531,20121102,8-K,PCLN
1075531,20140807,8-K,PCLN
1075531,20140815,8-K,PCLN
1075531,20140811,8-K,PCLN
1075531,20140820,8-K,PCLN
1075531,20140916,8-K,PCLN
1075531,20141215,8-K,PCLN
1075531,20140508,8-K,PCLN
1075531,20131107,8-K,PCLN
1075531,20130809,8-K,PCLN
1075531,20131127,8-K,PCLN
1075531,20131206,8-K,PCLN
1075531,20131108,8-K,PCLN
1075531,20140220,10-K,PCLN
1075531,20140220,8-K,PCLN
1075531,20140307,8-K,PCLN
1075531,20140401,8-K,PCLN
1075531,20140606,8-K,PCLN
1075531,20141126,8-K,PCLN
1075531,20141104,8-K,PCLN
1075531,20140926,8-K,PCLN
1075531,20140813,8-K,PCLN
1075531,20140724,8-K,PCLN
1075531,20140718,8-K,PCLN
1075531,20140922,8-K,PCLN
1075531,20140613,8-K,PCLN
1075531,20130808,8-K,PCLN
1075531,20130530,8-K,PCLN
1075531,20130509,8-K,PCLN
1075531,20130521,8-K,PCLN
1075531,20130604,8-K,PCLN
1075531,20080806,8-K,PCLN
1075531,20130304,8-K,PCLN
1075531,20081107,8-K,PCLN
1075531,20130222,8-K,PCLN
1075531,20130107,8-K,PCLN
1075531,20090304,8-K,PCLN
1075531,20120607,8-K,PCLN
1075531,20120329,8-K,PCLN
1075531,20120312,8-K,PCLN
1075531,20111101,8-K,PCLN
1075531,20110926,8-K,PCLN
1075531,20100305,8-K,PCLN
1075531,20110602,8-K,PCLN
1075531,20100308,8-K,PCLN
1075531,20100310,8-K,PCLN
1075531,20110222,8-K,PCLN
1075531,20110225,10-K,PCLN
1075531,20110506,8-K,PCLN
1075531,20100310,8-K,PCLN
1075531,20101109,8-K,PCLN
1075531,20100511,8-K,PCLN
1075531,20100219,10-K,PCLN
1075531,20091110,8-K,PCLN
1075531,20100518,8-K,PCLN
1075531,20120228,8-K,PCLN
1075531,20090827,8-K,PCLN
1075531,20120227,10-K,PCLN
1075531,20101124,8-K,PCLN
1075531,20090810,8-K,PCLN
1075531,20110225,8-K,PCLN
1075531,20090605,8-K,PCLN
1075531,20120306,8-K,PCLN
1075531,20100804,8-K,PCLN
1075531,20090511,8-K,PCLN
1075531,20100603,8-K,PCLN
1075531,20120510,8-K,PCLN
1075531,20120731,8-K,PCLN
1075531,20120808,8-K,PCLN
1075531,20110309,8-K,PCLN
1075531,20121015,8-K,PCLN
1075531,20110610,8-K,PCLN
1075531,20110805,8-K,PCLN
1075531,20121210,8-K,PCLN
1075531,20100218,8-K,PCLN
1075531,20111108,8-K,PCLN
1075531,20081203,8-K,PCLN
1075531,20130226,8-K,PCLN
1075531,20091215,8-K,PCLN
1075531,20080806,8-K,PCLN
1075531,20091102,8-K,PCLN
1075531,20130227,10-K/A,PCLN
1075531,20130529,8-K,PCLN
1075531,20080604,8-K,PCLN
1075531,20061012,8-K,PCLN
1075531,20080521,8-K,PCLN
1075531,20080509,8-K,PCLN
1075531,20080602,8-K,PCLN
1075531,20061025,8-K,PCLN
1075531,20080314,8-K,PCLN
1075531,20080311,8-K,PCLN
1075531,20120307,8-K,PCLN
1075531,20061208,8-K,PCLN
1075531,20120308,8-K,PCLN
1075531,20060906,8-K,PCLN
1075531,20070213,8-K,PCLN
1075531,20070223,8-K,PCLN
1075531,20121121,8-K,PCLN
1075531,20071205,8-K,PCLN
1075531,20121211,8-K,PCLN
1075531,20090220,10-K,PCLN
1075531,20090219,8-K,PCLN
1075531,20071109,8-K,PCLN
1075531,20071106,8-K,PCLN
1075531,20070523,8-K,PCLN
1075531,20080916,8-K,PCLN
1075531,20070504,8-K,PCLN
1075531,20071205,8-K,PCLN
1075531,20130606,8-K,PCLN
1075531,20070912,8-K,PCLN
1075531,20071108,8-K,PCLN
1075531,20070312,8-K,PCLN
1075531,20130227,10-K,PCLN
1075531,20070305,8-K,PCLN
1075531,20070509,8-K,PCLN
1075531,20070808,8-K,PCLN
1075531,20070301,10-K,PCLN
1075531,20080303,10-K,PCLN
1075531,20070213,8-K,PCLN
1075531,20070205,8-K,PCLN
1075531,20070928,8-K,PCLN
1075531,20070118,8-K,PCLN
1075531,20061204,8-K,PCLN
1075531,20061109,8-K,PCLN
1075531,20061016,8-K,PCLN
1075531,20080215,8-K,PCLN
1075531,20120817,8-K,PCLN
1075531,20061010,8-K,PCLN
1075531,20060928,8-K,PCLN
1075531,20060927,8-K,PCLN
1075531,20060922,8-K,PCLN
1075531,20060921,8-K,PCLN
1075531,20060907,8-K,PCLN
1075531,20080303,8-K,PCLN
1075531,20060808,8-K,PCLN
1084408,20041216,8-K,VRTS
1084408,20050531,8-K,VRTS
1084408,20050526,8-K,VRTS
1084408,20050127,8-K,VRTS
1084408,20050331,8-K,VRTS
1084408,20050308,8-K,VRTS
1084408,20040921,8-K,VRTS
1084408,20040902,8-K,VRTS
1084408,20040826,8-K,VRTS
1084408,20040706,8-K,VRTS
1084408,20040614,10-K,VRTS
1084408,20040614,8-K,VRTS
1084408,20040315,8-K,VRTS
1084408,20050630,8-K,VRTS
1084408,20041220,8-K,VRTS
1084408,20050404,8-K,VRTS
1084408,20050131,8-K,VRTS
1084408,20050314,8-K,VRTS
1084408,20050330,8-K,VRTS
1084408,20050406,10-K,VRTS
1084408,20050414,8-K,VRTS
1084408,20040128,8-K,VRTS
1084408,20050503,8-K,VRTS
1084408,20050509,8-K,VRTS
1084408,20040421,8-K,VRTS
1084408,20040727,8-K,VRTS
1084408,20050613,8-K,VRTS
1084408,20040831,8-K,VRTS
1084408,20041026,8-K,VRTS
1084408,20041027,8-K,VRTS
1084408,20040910,8-K,VRTS
1084408,20041216,8-K,VRTS
1084408,20050531,8-K,VRTS
1084408,20050526,8-K,VRTS
1084408,20050127,8-K,VRTS
1084408,20050331,8-K,VRTS
1084408,20050308,8-K,VRTS
1084408,20040921,8-K,VRTS
1084408,20040902,8-K,VRTS
1084408,20040826,8-K,VRTS
1084408,20040706,8-K,VRTS
1084408,20040614,10-K,VRTS
1084408,20040614,8-K,VRTS
1084408,20040315,8-K,VRTS
1084408,20050630,8-K,VRTS
1084408,20041220,8-K,VRTS
1084408,20050404,8-K,VRTS
1084408,20050131,8-K,VRTS
1084408,20050314,8-K,VRTS
1084408,20050330,8-K,VRTS
1084408,20050406,10-K,VRTS
1084408,20050414,8-K,VRTS
1084408,20040128,8-K,VRTS
1084408,20050503,8-K,VRTS
1084408,20050509,8-K,VRTS
1084408,20040421,8-K,VRTS
1084408,20040727,8-K,VRTS
1084408,20050613,8-K,VRTS
1084408,20040831,8-K,VRTS
1084408,20041026,8-K,VRTS
1084408,20041027,8-K,VRTS
1084408,20040910,8-K,VRTS
1087432,20120105,8-K,ITMN
1087432,20130614,8-K,ITMN
1087432,20131106,8-K,ITMN
1087432,20140312,8-K,ITMN
1087432,20140717,8-K,ITMN
1087432,20141002,8-K,ITMN
1087432,20140929,8-K,ITMN
1087432,20140905,8-K,ITMN
1087432,20140825,8-K,ITMN
1087432,20140806,8-K,ITMN
1087432,20140703,8-K,ITMN
1087432,20140702,8-K,ITMN
1087432,20140604,8-K,ITMN
1087432,20140604,8-K,ITMN
1087432,20140519,8-K,ITMN
1087432,20140501,8-K,ITMN
1087432,20140319,8-K,ITMN
1087432,20140314,8-K,ITMN
1087432,20140225,8-K,ITMN
1087432,20140224,10-K,ITMN
1087432,20140113,8-K,ITMN
1087432,20131202,8-K,ITMN
1087432,20131030,8-K,ITMN
1087432,20130823,8-K,ITMN
1087432,20130724,8-K,ITMN
1087432,20130705,10-K/A,ITMN
1087432,20130605,8-K,ITMN
1087432,20130424,8-K,ITMN
1087432,20130304,8-K,ITMN
1087432,20130301,8-K,ITMN
1087432,20130301,10-K,ITMN
1087432,20130221,8-K,ITMN
1087432,20130219,8-K,ITMN
1087432,20130122,8-K,ITMN
1087432,20130114,8-K,ITMN
1087432,20130107,8-K,ITMN
1087432,20130103,8-K,ITMN
1087432,20121130,8-K,ITMN
1087432,20121129,8-K,ITMN
1087432,20121107,8-K,ITMN
1087432,20121017,8-K,ITMN
1087432,20121002,8-K,ITMN
1087432,20120911,8-K,ITMN
1087432,20120723,8-K,ITMN
1087432,20120706,8-K,ITMN
