BEST_EDGAR_TICKER,AUDITOR_FKEY,AUDITOR_NAME,SIG_DATE_OF_OP_X,GOING_CONCERN,FISCAL_YEAR_OF_OP,FISCAL_YEAR_END_OP,OP_AUD_PCAOB,FTP_FILE_FKEY,FILE_DATE,FILE_SIZE
CRDS,2248,PMB Helin Donovan LLP,20150114,0,2014,31OCT2014,1,edgar/data/1093207/0001144204-15-002234.txt,2015-01-14,9 MB
CRDS,2248,PMB Helin Donovan LLP,20130123,0,2012,31OCT2012,1,edgar/data/1093207/0001144204-13-003911.txt,2013-01-25,6 MB
CRDS,2248,PMB Helin Donovan LLP,20110309,0,2010,31OCT2010,1,edgar/data/1093207/0001144204-11-014364.txt,2011-03-11,4 MB
CRDS,4,KPMG LLP,20050121,0,2004,31OCT2004,1,edgar/data/1093207/0001193125-05-012384.txt,2005-01-26,1 MB
CRDS,4,KPMG LLP,20031217,0,2003,31OCT2003,1,edgar/data/1093207/0000950129-04-000224.txt,2004-01-22,333 KB
CRDS,1,PricewaterhouseCoopers LLP,20021126,0,2002,31OCT2002,1,edgar/data/1093207/0000950134-03-001207.txt,2003-01-29,387 KB
CRDS,2248,PMB Helin Donovan LLP,20140123,0,2013,31OCT2013,1,edgar/data/1093207/0001144204-14-003686.txt,2014-01-23,10 MB
CRDS,1,PricewaterhouseCoopers LLP,20001128,0,2000,31OCT2000,1,edgar/data/1093207/0000950129-01-000217.txt,2001-01-16,335 KB
CRDS,2248,PMB Helin Donovan LLP,20110309,0,2009,31OCT2009,1,edgar/data/1093207/0001144204-11-036998.txt,2011-06-22,2 MB
CRDS,2248,PMB Helin Donovan LLP,20120125,0,2011,31OCT2011,1,edgar/data/1093207/0001144204-12-004431.txt,2012-01-27,4 MB
CRDS,1,PricewaterhouseCoopers LLP,20011130,0,2001,31OCT2001,1,edgar/data/1093207/0000950134-02-000410.txt,2002-01-17,297 KB
CRI,1,PricewaterhouseCoopers LLP,20150226,0,2014,03JAN2015,1,edgar/data/1060822/0001060822-15-000006.txt,2015-02-26,28 MB
CRI,1,PricewaterhouseCoopers LLP,20130227,0,2012,29DEC2012,1,edgar/data/1060822/0001060822-13-000008.txt,2013-02-27,16 MB
CRI,1,PricewaterhouseCoopers LLP,20120229,0,2011,31DEC2011,1,edgar/data/1060822/0001060822-12-000006.txt,2012-02-29,19 MB
CRI,1,PricewaterhouseCoopers LLP,20140226,0,2013,28DEC2013,1,edgar/data/1060822/0001060822-14-000009.txt,2014-02-26,25 MB
CRI,1,PricewaterhouseCoopers LLP,20050316,0,2004,01JAN2005,1,edgar/data/1060822/0001047469-05-006776.txt,2005-03-16,764 KB
CRI,1,PricewaterhouseCoopers LLP,20080227,0,2007,29DEC2007,1,edgar/data/1060822/0001060822-08-000004.txt,2008-02-27,2 MB
CRI,1,PricewaterhouseCoopers LLP,20100301,0,2009,02JAN2010,1,edgar/data/1060822/0001060822-10-000016.txt,2010-03-02,2 MB
CRI,1,PricewaterhouseCoopers LLP,20060315,0,2005,31DEC2005,1,edgar/data/1060822/0001104659-06-016954.txt,2006-03-15,2 MB
CRI,1,PricewaterhouseCoopers LLP,20110302,0,2010,01JAN2011,1,edgar/data/1060822/0001060822-11-000006.txt,2011-03-02,9 MB
CRI,1,PricewaterhouseCoopers LLP,20090227,0,2008,03JAN2009,1,edgar/data/1060822/0001060822-09-000006.txt,2009-02-27,2 MB
CRI,1,PricewaterhouseCoopers LLP,20040218,0,2003,03JAN2004,1,edgar/data/1060822/0001047469-04-008661.txt,2004-03-19,930 KB
CRI,1,PricewaterhouseCoopers LLP,20010312,0,2000,30DEC2000,1,edgar/data/1060822/0000912057-01-505406.txt,2001-03-29,197 KB
CRI,1,PricewaterhouseCoopers LLP,20070228,0,2006,31DEC2006,1,edgar/data/1060822/0001104659-07-014975.txt,2007-02-28,2 MB
CRI,1,PricewaterhouseCoopers LLP,20000324,0,1999,31DEC1999,1,edgar/data/1060822/0001005477-00-002794.txt,2000-03-31,1 MB
CRI,1,PricewaterhouseCoopers LLP,20030219,0,2002,28DEC2002,1,edgar/data/1060822/0001047469-03-028811.txt,2003-08-25,1 MB
CROX,3,Deloitte & Touche LLP,20150302,0,2014,31DEC2014,1,edgar/data/1334036/0001047469-15-001519.txt,2015-03-02,20 MB
CROX,3,Deloitte & Touche LLP,20130225,0,2012,31DEC2012,1,edgar/data/1334036/0001193125-13-072829.txt,2013-02-25,14 MB
CROX,3,Deloitte & Touche LLP,20140225,0,2013,31DEC2013,1,edgar/data/1334036/0001047469-14-001323.txt,2014-02-25,17 MB
CROX,3,Deloitte & Touche LLP,20120223,0,2011,31DEC2011,1,edgar/data/1334036/0001193125-12-075455.txt,2012-02-23,5 MB
CROX,3,Deloitte & Touche LLP,20110225,0,2010,31DEC2010,1,edgar/data/1334036/0001047469-11-001395.txt,2011-02-25,1 MB
CROX,3,Deloitte & Touche LLP,20100225,0,2009,31DEC2009,1,edgar/data/1334036/0001047469-10-001357.txt,2010-02-25,1 MB
CROX,3,Deloitte & Touche LLP,20090317,1,2008,31DEC2008,1,edgar/data/1334036/0001047469-09-002818.txt,2009-03-17,1 MB
CROX,3,Deloitte & Touche LLP,20070402,0,2006,31DEC2006,1,edgar/data/1334036/0001104659-07-025001.txt,2007-04-02,2 MB
CROX,3,Deloitte & Touche LLP,20060331,0,2005,31DEC2005,1,edgar/data/1334036/0001047469-06-004382.txt,2006-03-31,676 KB
CROX,3,Deloitte & Touche LLP,20050814,0,2004,31DEC2004,1,edgar/data/1334036/0001047469-05-023448.txt,2005-09-27,1 MB
CROX,3,Deloitte & Touche LLP,20080229,0,2007,31DEC2007,1,edgar/data/1334036/0001047469-08-002093.txt,2008-02-29,1 MB
CRY,2,Ernst & Young LLP,20150218,0,2014,31DEC2014,1,edgar/data/784199/0001193125-15-052166.txt,2015-02-18,18 MB
CRY,2,Ernst & Young LLP,20140221,0,2013,31DEC2013,1,edgar/data/784199/0001193125-14-062525.txt,2014-02-21,18 MB
CRY,3,Deloitte & Touche LLP,20130215,0,2012,31DEC2012,1,edgar/data/784199/0001193125-13-062869.txt,2013-02-15,18 MB
CRY,3,Deloitte & Touche LLP,20120217,0,2011,31DEC2011,1,edgar/data/784199/0001193125-12-066934.txt,2012-02-17,5 MB
CRY,3,Deloitte & Touche LLP,20110222,0,2010,31DEC2010,1,edgar/data/784199/0001193125-11-041153.txt,2011-02-22,1 MB
CRY,3,Deloitte & Touche LLP,20100219,0,2009,31DEC2009,1,edgar/data/784199/0001193125-10-034874.txt,2010-02-19,1 MB
CRY,3,Deloitte & Touche LLP,20090219,0,2008,31DEC2008,1,edgar/data/784199/0001193125-09-033205.txt,2009-02-19,1 MB
CRY,3,Deloitte & Touche LLP,20080221,0,2007,31DEC2007,1,edgar/data/784199/0001193125-08-035381.txt,2008-02-21,2 MB
CRY,3,Deloitte & Touche LLP,20070222,0,2006,31DEC2006,1,edgar/data/784199/0001193125-07-036764.txt,2007-02-22,1 MB
CRY,3,Deloitte & Touche LLP,20050302,0,2004,31DEC2004,1,edgar/data/784199/0001047469-05-005240.txt,2005-03-03,1 MB
CRY,3,Deloitte & Touche LLP,20040301,0,2003,31DEC2003,1,edgar/data/784199/0000914062-04-000106.txt,2004-03-02,1 MB
CRY,3,Deloitte & Touche LLP,20030224,0,2002,31DEC2002,1,edgar/data/784199/0000914062-03-000204.txt,2003-02-27,500 KB
CRY,5,Arthur Andersen LLP,20020327,0,2001,31DEC2001,0,edgar/data/784199/0000914062-02-000244.txt,2002-03-29,328 KB
CRY,5,Arthur Andersen LLP,20010207,0,2000,31DEC2000,0,edgar/data/784199/0000914062-01-500169.txt,2001-04-02,794 KB
CRY,2,Ernst & Young LLP,19990202,0,1998,31DEC1998,1,edgar/data/784199/0000914062-01-500169.txt,2001-04-02,794 KB
CRY,3,Deloitte & Touche LLP,20060223,0,2005,31DEC2005,1,edgar/data/784199/0000914062-06-000127.txt,2006-02-23,1 MB
CS,4,KPMG LLP,20140403,0,2013,31DEC2013,1,edgar/data/1159510/0001370368-14-000030.txt,2014-04-03,139 MB
CS,4,KPMG LLP,20130322,0,2012,31DEC2012,1,edgar/data/1159510/0001370368-13-000020.txt,2013-03-22,103 MB
CS,4,KPMG LLP,20120323,0,2011,31DEC2011,1,edgar/data/1159510/0001370368-12-000017.txt,2012-03-23,76 MB
CS,4,KPMG LLP,20150320,0,2014,31DEC2014,1,edgar/data/1159510/0001370368-15-000028.txt,2015-03-20,154 MB
CS,4,KPMG LLP,20110324,0,2010,31DEC2010,1,edgar/data/1159510/0001370368-11-000010.txt,2011-03-25,79 MB
CS,4,KPMG LLP,20100325,0,2009,31DEC2009,1,edgar/data/1159510/0001370368-10-000015.txt,2010-03-26,25 MB
CS,4,KPMG LLP,20090318,0,2008,31DEC2008,1,edgar/data/1159510/0001370368-09-000006.txt,2009-03-24,12 MB
CS,4,KPMG LLP,20080318,0,2007,31DEC2007,1,edgar/data/1159510/0001370368-08-000011.txt,2008-03-20,11 MB
CS,4,KPMG LLP,20070323,0,2006,31DEC2006,1,edgar/data/1159510/0001370368-07-000045.txt,2007-03-26,7 MB
CS,4,KPMG LLP,20060330,0,2005,31DEC2005,1,edgar/data/1159510/0001021231-06-000206.txt,2006-03-31,8 MB
CS,4,KPMG LLP,20050324,0,2004,31DEC2004,1,edgar/data/1159510/0001021231-05-000251.txt,2005-03-30,7 MB
CS,4,KPMG LLP,20040426,0,2003,31DEC2003,1,edgar/data/1159510/0001021231-04-000434.txt,2004-06-28,6 MB
CS,4,KPMG LLP,20030320,0,2002,31DEC2002,1,edgar/data/1159510/0001047469-03-010549.txt,2003-03-27,9 MB
CSCO,1,PricewaterhouseCoopers LLP,20130910,0,2013,27JUL2013,1,edgar/data/858877/0000858877-13-000049.txt,2013-09-10,41 MB
CSCO,1,PricewaterhouseCoopers LLP,20120911,0,2012,28JUL2012,1,edgar/data/858877/0001193125-12-388590.txt,2012-09-12,20 MB
CSCO,1,PricewaterhouseCoopers LLP,20110913,0,2011,30JUL2011,1,edgar/data/858877/0001193125-11-247394.txt,2011-09-14,20 MB
CSCO,1,PricewaterhouseCoopers LLP,20100920,0,2010,31JUL2010,1,edgar/data/858877/0001193125-10-213400.txt,2010-09-21,21 MB
CSCO,1,PricewaterhouseCoopers LLP,20140909,0,2014,26JUL2014,1,edgar/data/858877/0000858877-14-000029.txt,2014-09-09,30 MB
CSCO,1,PricewaterhouseCoopers LLP,20090910,0,2009,25JUL2009,1,edgar/data/858877/0001193125-09-190326.txt,2009-09-11,2 MB
CSCO,1,PricewaterhouseCoopers LLP,20080912,0,2008,26JUL2008,1,edgar/data/858877/0001193125-08-195608.txt,2008-09-15,2 MB
CSCO,1,PricewaterhouseCoopers LLP,20070914,0,2007,28JUL2007,1,edgar/data/858877/0001193125-07-202552.txt,2007-09-18,3 MB
CSCO,1,PricewaterhouseCoopers LLP,20050916,0,2005,30JUL2005,1,edgar/data/858877/0001193125-05-187168.txt,2005-09-19,1 MB
CSCO,1,PricewaterhouseCoopers LLP,20040916,0,2004,31JUL2004,1,edgar/data/858877/0001193125-04-158427.txt,2004-09-20,2 MB
CSCO,1,PricewaterhouseCoopers LLP,20030805,0,2003,26JUL2003,1,edgar/data/858877/0001193125-03-047374.txt,2003-09-10,1 MB
CSCO,1,PricewaterhouseCoopers LLP,20020819,0,2002,27JUL2002,1,edgar/data/858877/0000891618-02-004345.txt,2002-09-18,965 KB
CSCO,1,PricewaterhouseCoopers LLP,20010807,0,2001,28JUL2001,1,edgar/data/858877/0001095811-01-505065.txt,2001-09-24,286 KB
CSCO,1,PricewaterhouseCoopers LLP,20000808,0,2000,29JUL2000,1,edgar/data/858877/0001095811-00-003692.txt,2000-09-29,1 MB
CSCO,1,PricewaterhouseCoopers LLP,20060915,0,2006,29JUL2006,1,edgar/data/858877/0001193125-06-192133.txt,2006-09-18,2 MB
CTIC,8256,Marcum LLP,20150312,1,2014,31DEC2014,1,edgar/data/891293/0001564590-15-001582.txt,2015-03-12,16 MB
CTIC,8256,Marcum LLP,20130228,0,2012,31DEC2012,1,edgar/data/891293/0001193125-13-084836.txt,2013-02-28,10 MB
CTIC,8256,Marcum LLP,20110216,1,2010,31DEC2010,1,edgar/data/891293/0001193125-11-037943.txt,2011-02-16,2 MB
CTIC,8256,Marcum LLP,20120308,1,2011,31DEC2011,1,edgar/data/891293/0001193125-12-103788.txt,2012-03-08,6 MB
CTIC,8256,Marcum LLP,20140304,0,2013,31DEC2013,1,edgar/data/891293/0001193125-14-082598.txt,2014-03-04,11 MB
CTIC,86,Stonefield Josephson Inc,20100226,1,2009,31DEC2009,0,edgar/data/891293/0001193125-10-042893.txt,2010-02-26,2 MB
CTIC,86,Stonefield Josephson Inc,20090316,1,2008,31DEC2008,0,edgar/data/891293/0001193125-09-055220.txt,2009-03-16,2 MB
CTIC,86,Stonefield Josephson Inc,20080326,1,2007,31DEC2007,0,edgar/data/891293/0001193125-08-065952.txt,2008-03-26,1 MB
CTIC,86,Stonefield Josephson Inc,20060314,0,2005,31DEC2005,0,edgar/data/891293/0001193125-06-055682.txt,2006-03-16,1 MB
CTIC,6,Grant Thornton LLP,20050228,0,2004,31DEC2004,1,edgar/data/891293/0001193125-05-042826.txt,2005-03-04,1 MB
CTIC,2,Ernst & Young LLP,20040210,0,2003,31DEC2003,1,edgar/data/891293/0001193125-04-039459.txt,2004-03-12,1 MB
CTIC,86,Stonefield Josephson Inc,20070316,0,2006,31DEC2006,0,edgar/data/891293/0001193125-07-057204.txt,2007-03-16,1 MB
CTIC,2,Ernst & Young LLP,20030131,0,2002,31DEC2002,1,edgar/data/891293/0001021408-03-005171.txt,2003-03-27,2 MB
CTIC,2,Ernst & Young LLP,20020208,0,2001,31DEC2001,1,edgar/data/891293/0001032210-02-000525.txt,2002-03-29,406 KB
CTIC,2,Ernst & Young LLP,20010319,0,2000,31DEC2000,1,edgar/data/891293/0000929624-01-000546.txt,2001-04-02,220 KB
CTIC,2,Ernst & Young LLP,20000225,0,1999,31DEC1999,1,edgar/data/891293/0000929624-00-001298.txt,2000-09-11,1 MB
CVS,2,Ernst & Young LLP,20150210,0,2014,31DEC2014,1,edgar/data/64803/0000064803-15-000008.txt,2015-02-10,16 MB
CVS,2,Ernst & Young LLP,20140210,0,2013,31DEC2013,1,edgar/data/64803/0000064803-14-000008.txt,2014-02-11,16 MB
CVS,2,Ernst & Young LLP,20130215,0,2012,31DEC2012,1,edgar/data/64803/0001104659-13-011354.txt,2013-02-15,15 MB
CVS,2,Ernst & Young LLP,20120217,0,2011,31DEC2011,1,edgar/data/64803/0001104659-12-010850.txt,2012-02-17,16 MB
CVS,2,Ernst & Young LLP,20110218,0,2010,31DEC2010,1,edgar/data/64803/0001193125-11-040351.txt,2011-02-18,13 MB
CVS,2,Ernst & Young LLP,20100226,0,2009,31DEC2009,1,edgar/data/64803/0001193125-10-043086.txt,2010-02-26,4 MB
CVS,2,Ernst & Young LLP,20090226,0,2008,31DEC2008,1,edgar/data/64803/0001193125-09-041089.txt,2009-02-27,1 MB
CVS,2,Ernst & Young LLP,20080225,0,2007,29DEC2007,1,edgar/data/64803/0001193125-08-040019.txt,2008-02-27,1 MB
CVS,4,KPMG LLP,20070227,0,2006,30DEC2006,1,edgar/data/64803/0001104659-07-014431.txt,2007-02-27,2 MB
CVS,4,KPMG LLP,20060314,0,2005,31DEC2005,1,edgar/data/64803/0001193125-06-053756.txt,2006-03-14,1 MB
CVS,4,KPMG LLP,20050308,0,2004,01JAN2005,1,edgar/data/64803/0001193125-05-052880.txt,2005-03-16,1 MB
CVS,4,KPMG LLP,20040206,0,2003,03JAN2004,1,edgar/data/64803/0001193125-04-040575.txt,2004-03-12,1 MB
CVS,4,KPMG LLP,20030131,0,2002,28DEC2002,1,edgar/data/64803/0001104659-03-004471.txt,2003-03-18,1 MB
CVS,4,KPMG LLP,20020201,0,2001,29DEC2001,1,edgar/data/64803/0001104659-02-000809.txt,2002-03-21,1 MB
CVS,4,KPMG LLP,20010201,0,2000,30DEC2000,1,edgar/data/64803/0000912057-01-007764.txt,2001-03-19,199 KB
CVS,4,KPMG LLP,20000207,0,1999,01JAN2000,1,edgar/data/64803/0000950135-00-001935.txt,2000-03-31,1 MB
DBD,4,KPMG LLP,20150217,0,2014,31DEC2014,1,edgar/data/28823/0000028823-15-000025.txt,2015-02-17,27 MB
DBD,4,KPMG LLP,20140303,0,2013,31DEC2013,1,edgar/data/28823/0000028823-14-000032.txt,2014-03-03,25 MB
DBD,4,KPMG LLP,20130215,0,2012,31DEC2012,1,edgar/data/28823/0000028823-13-000010.txt,2013-02-15,24 MB
DBD,4,KPMG LLP,20110222,0,2010,31DEC2010,1,edgar/data/28823/0000950123-11-016528.txt,2011-02-22,8 MB
DBD,4,KPMG LLP,20120217,0,2011,31DEC2011,1,edgar/data/28823/0000028823-12-000006.txt,2012-02-17,24 MB
DBD,4,KPMG LLP,20100301,0,2009,31DEC2009,1,edgar/data/28823/0000950123-10-018941.txt,2010-03-01,1 MB
DBD,4,KPMG LLP,20090227,0,2008,31DEC2008,1,edgar/data/28823/0000950152-09-001973.txt,2009-02-27,2 MB
DBD,4,KPMG LLP,20080930,0,2007,31DEC2007,1,edgar/data/28823/0000950152-08-007585.txt,2008-09-30,3 MB
DBD,4,KPMG LLP,20070301,0,2006,31DEC2006,1,edgar/data/28823/0000950152-07-001690.txt,2007-03-01,1 MB
DBD,4,KPMG LLP,20060310,0,2005,31DEC2005,1,edgar/data/28823/0000950152-06-002066.txt,2006-03-14,1 MB
DBD,4,KPMG LLP,20050228,0,2004,31DEC2004,1,edgar/data/28823/0000950152-05-001857.txt,2005-03-08,899 KB
DBD,4,KPMG LLP,20040128,0,2003,31DEC2003,1,edgar/data/28823/0000950152-04-001544.txt,2004-03-02,1 MB
DBD,4,KPMG LLP,20030129,0,2002,31DEC2002,1,edgar/data/28823/0000950152-03-002418.txt,2003-02-28,2 MB
DBD,4,KPMG LLP,20020123,0,2001,31DEC2001,1,edgar/data/28823/0000950152-02-001905.txt,2002-03-18,2 MB
DBD,4,KPMG LLP,20010123,0,2000,31DEC2000,1,edgar/data/28823/0000950152-01-500353.txt,2001-03-13,738 KB
DGSE,131,Whitley Penn LLP,20150326,0,2014,31DEC2014,1,edgar/data/701719/0001144204-15-018738.txt,2015-03-26,7 MB
DGSE,131,Whitley Penn LLP,20130328,0,2012,31DEC2012,1,edgar/data/701719/0001144204-13-018204.txt,2013-03-28,5 MB
DGSE,10393,Cornwell Jackson PC,20110415,0,2010,31DEC2010,0,edgar/data/701719/0001144204-11-022597.txt,2011-04-15,1 MB
DGSE,131,Whitley Penn LLP,20140327,0,2013,31DEC2013,1,edgar/data/701719/0001144204-14-018387.txt,2014-03-27,4 MB
DGSE,10393,Cornwell Jackson PC,20100331,0,2009,31DEC2009,0,edgar/data/701719/0001144204-10-017655.txt,2010-03-31,1 MB
DGSE,131,Whitley Penn LLP,20121031,0,2011,31DEC2011,1,edgar/data/701719/0001144204-12-058693.txt,2012-10-31,2 MB
DGSE,10393,Cornwell Jackson PC,20090331,0,2008,31DEC2008,0,edgar/data/701719/0001144204-09-018018.txt,2009-03-31,1 MB
DGSE,10393,Cornwell Jackson PC,20080331,0,2007,31DEC2007,0,edgar/data/701719/0001144204-08-019284.txt,2008-03-31,1 MB
DGSE,1709,BKR Cornwell Jackson,20070401,0,2006,31DEC2006,0,edgar/data/701719/0000950134-07-007300.txt,2007-04-02,547 KB
DGSE,1709,BKR Cornwell Jackson,20060331,0,2005,31DEC2005,0,edgar/data/701719/0001010549-06-000179.txt,2006-03-31,151 KB
DGSE,1709,BKR Cornwell Jackson,20050331,0,2004,31DEC2004,0,edgar/data/701719/0001010549-05-000261.txt,2005-04-15,190 KB
DGSE,164,Cheshier & Fuller LLP,20030212,0,2002,31DEC2002,1,edgar/data/701719/0001010549-03-000138.txt,2003-03-26,193 KB
DGSE,1389,CF & Co LLP,20040322,0,2003,31DEC2003,1,edgar/data/701719/0001010549-04-000185.txt,2004-03-26,115 KB
DGSE,6,Grant Thornton LLP,20020215,0,2001,31DEC2001,1,edgar/data/701719/0001010549-02-000147.txt,2002-03-29,98 KB
DGSE,6,Grant Thornton LLP,20010207,0,2000,31DEC2000,1,edgar/data/701719/0001010549-01-000118.txt,2001-03-29,151 KB
DSGX,3,Deloitte & Touche LLP,20140306,0,2014,31JAN2014,1,edgar/data/1050140/0000929638-14-000294.txt,2014-03-13,2 MB
DSGX,3,Deloitte & Touche LLP,20130307,0,2013,31JAN2013,1,edgar/data/1050140/0000929638-13-000210.txt,2013-03-13,1 MB
DSGX,3,Deloitte & Touche LLP,20100312,0,2010,31JAN2010,1,edgar/data/1050140/0000929638-10-000234.txt,2010-03-22,1 MB
DSGX,3,Deloitte & Touche LLP,20090310,0,2009,31JAN2009,1,edgar/data/1050140/0000929638-09-000659.txt,2009-04-13,1 MB
DSGX,3,Deloitte & Touche LLP,20080305,0,2008,31JAN2008,1,edgar/data/1050140/0000929638-08-000224.txt,2008-03-21,1 MB
DSGX,3,Deloitte & Touche LLP,20070306,0,2007,31JAN2007,1,edgar/data/1050140/0001193125-07-070931.txt,2007-04-02,1 MB
DSGX,3,Deloitte & Touche LLP,20120309,0,2012,31JAN2012,1,edgar/data/1050140/0000929638-12-000206.txt,2012-03-13,1 MB
DSGX,3,Deloitte & Touche LLP,20060302,0,2006,31JAN2006,1,edgar/data/1050140/0001072613-06-000994.txt,2006-05-01,1 MB
DSGX,3,Deloitte & Touche LLP,20050302,0,2005,31JAN2005,1,edgar/data/1050140/0001072613-05-001843.txt,2005-07-29,755 KB
DSGX,3,Deloitte & Touche LLP,20040519,0,2004,31JAN2004,1,edgar/data/1050140/0001072613-04-001200.txt,2004-06-18,386 KB
DSGX,3,Deloitte & Touche LLP,20030310,0,2003,31JAN2003,1,edgar/data/1050140/0001072613-03-000969.txt,2003-06-20,360 KB
DSGX,3,Deloitte & Touche LLP,20020222,0,2002,31JAN2002,1,edgar/data/1050140/0001072613-02-001085.txt,2002-07-17,1 MB
DSGX,3,Deloitte & Touche LLP,20110311,0,2011,31JAN2011,1,edgar/data/1050140/0000929638-11-000242.txt,2011-03-16,1 MB
DYN,2,Ernst & Young LLP,20150225,0,2014,31DEC2014,1,edgar/data/1379895/0001379895-15-000005.txt,2015-02-25,49 MB
DYN,2,Ernst & Young LLP,20140227,0,2013,31DEC2013,1,edgar/data/1379895/0001379895-14-000004.txt,2014-02-27,42 MB
DYN,2,Ernst & Young LLP,20130314,0,2012,31DEC2012,1,edgar/data/1379895/0001379895-13-000007.txt,2013-03-14,39 MB
DYN,2,Ernst & Young LLP,20110308,1,2010,31DEC2010,1,edgar/data/1379895/0001140361-11-015138.txt,2011-03-08,21 MB
DYN,2,Ernst & Young LLP,20100225,0,2009,31DEC2009,1,edgar/data/1379895/0001140361-10-008372.txt,2010-02-25,7 MB
DYN,2,Ernst & Young LLP,20090226,0,2008,31DEC2008,1,edgar/data/1379895/0001362310-09-002804.txt,2009-02-26,6 MB
DYN,2,Ernst & Young LLP,20080228,0,2007,31DEC2007,1,edgar/data/1379895/0001193125-08-041975.txt,2008-02-28,3 MB
DYN,2,Ernst & Young LLP,20120308,0,2011,31DEC2011,1,edgar/data/1379895/0001047469-12-002275.txt,2012-03-08,10 MB
DYN,1,PricewaterhouseCoopers LLP,20070227,0,2006,31DEC2006,1,edgar/data/1379895/0001193125-08-041975.txt,2008-02-28,3 MB
EPAX,11761,BDO USA LLP,20150325,0,2014,31DEC2014,1,edgar/data/1162315/0001567619-15-000329.txt,2015-03-25,11 MB
EPAX,11761,BDO USA LLP,20140327,0,2013,31DEC2013,1,edgar/data/1162315/0001162315-14-000018.txt,2014-03-27,9 MB
EPAX,11761,BDO USA LLP,20130311,0,2012,31DEC2012,1,edgar/data/1162315/0001162315-13-000016.txt,2013-03-11,11 MB
EPAX,11761,BDO USA LLP,20110311,0,2010,31DEC2010,1,edgar/data/1162315/0001162315-11-000016.txt,2011-03-11,2 MB
EPAX,7,BDO Seidman LLP,20100302,0,2009,31DEC2009,1,edgar/data/1162315/0001162315-10-000010.txt,2010-03-02,2 MB
EPAX,7,BDO Seidman LLP,20090311,0,2008,31DEC2008,1,edgar/data/1162315/0001162315-09-000012.txt,2009-03-12,1 MB
EPAX,7,BDO Seidman LLP,20080306,0,2007,31DEC2007,1,edgar/data/1162315/0001162315-08-000014.txt,2008-03-06,1 MB
EPAX,11761,BDO USA LLP,20120312,0,2011,31DEC2011,1,edgar/data/1162315/0001162315-12-000024.txt,2012-03-12,6 MB
EPAX,7,BDO Seidman LLP,20070308,0,2006,31DEC2006,1,edgar/data/1162315/0001162315-07-000016.txt,2007-03-09,1 MB
EPAX,7,BDO Seidman LLP,20060228,0,2005,31DEC2005,1,edgar/data/1162315/0001162315-06-000043.txt,2006-03-09,1 MB
EPAX,1,PricewaterhouseCoopers LLP,20030205,0,2002,31DEC2002,1,edgar/data/1162315/0000950148-03-000565.txt,2003-03-21,580 KB
EPAX,1,PricewaterhouseCoopers LLP,20020228,0,2001,31DEC2001,1,edgar/data/1162315/0000950148-02-000728.txt,2002-03-27,507 KB
EPAX,1,PricewaterhouseCoopers LLP,20050311,0,2004,31DEC2004,1,edgar/data/1162315/0000950129-05-002384.txt,2005-03-14,527 KB
EPAX,1,PricewaterhouseCoopers LLP,20010427,0,2000,31DEC2000,1,edgar/data/1162315/0000950148-01-502335.txt,2001-11-15,780 KB
EPAX,1,PricewaterhouseCoopers LLP,20040130,0,2003,31DEC2003,1,edgar/data/1162315/0001104659-04-007203.txt,2004-03-12,1 MB
ES,3,Deloitte & Touche LLP,20150225,0,2014,31DEC2014,1,edgar/data/72741/0000072741-15-000013.txt,2015-02-25,47 MB
ES,3,Deloitte & Touche LLP,20140225,0,2013,31DEC2013,1,edgar/data/72741/0000072741-14-000011.txt,2014-02-25,49 MB
ES,3,Deloitte & Touche LLP,20130227,0,2012,31DEC2012,1,edgar/data/72741/0000072741-13-000015.txt,2013-02-28,45 MB
ES,3,Deloitte & Touche LLP,20110225,0,2010,31DEC2010,1,edgar/data/72741/0000072741-11-000025.txt,2011-02-25,53 MB
ES,3,Deloitte & Touche LLP,20100226,0,2009,31DEC2009,1,edgar/data/72741/0000072741-10-000081.txt,2010-02-26,4 MB
ES,3,Deloitte & Touche LLP,20090227,0,2008,31DEC2008,1,edgar/data/72741/0000072741-09-000127.txt,2009-02-27,1 MB
ES,3,Deloitte & Touche LLP,20120224,0,2011,31DEC2011,1,edgar/data/72741/0000072741-12-000020.txt,2012-02-24,41 MB
ES,3,Deloitte & Touche LLP,20080228,0,2007,31DEC2007,1,edgar/data/72741/0000072741-08-000107.txt,2008-02-29,5 MB
ES,3,Deloitte & Touche LLP,20070226,0,2006,31DEC2006,1,edgar/data/72741/0000072741-07-000034.txt,2007-03-01,7 MB
ES,3,Deloitte & Touche LLP,20060307,0,2005,31DEC2005,1,edgar/data/72741/0000072741-06-000036.txt,2006-03-10,4 MB
ES,3,Deloitte & Touche LLP,20050316,0,2004,31DEC2004,1,edgar/data/72741/0000072741-05-000042.txt,2005-03-17,5 MB
ES,3,Deloitte & Touche LLP,20040223,0,2003,31DEC2003,1,edgar/data/72741/0000072741-04-000025.txt,2004-03-12,1 MB
ES,3,Deloitte & Touche LLP,20030227,0,2002,31DEC2002,1,edgar/data/72741/0000072741-03-000040.txt,2003-03-21,1 MB
ES,5,Arthur Andersen LLP,20020122,0,2001,31DEC2001,0,edgar/data/72741/0000072741-02-000051.txt,2002-03-22,3 MB
ES,5,Arthur Andersen LLP,20010123,0,2000,31DEC2000,0,edgar/data/72741/0000072741-01-000075.txt,2001-03-28,3 MB
