Model,ticker,evtdate,DATE,evttime,ret,abret
Fama-French Plus Momentum,RNR,13APR2007,16APR2007,1,0.0045368215,-0.009322221
Fama-French Plus Momentum,RNR,13APR2007,17APR2007,2,-0.008279989,-0.002749521
Fama-French Plus Momentum,RNR,13APR2007,18APR2007,3,0.0056925849,0.0070273439
Fama-French Plus Momentum,RNR,13APR2007,19APR2007,4,-0.007924493,-0.002055503
Fama-French Plus Momentum,RNR,13APR2007,20APR2007,5,0.0060859583,0.0014158545
Fama-French Plus Momentum,RNR,13APR2007,23APR2007,6,-0.002079407,0.005042826
Fama-French Plus Momentum,RNR,13APR2007,24APR2007,7,0.0231103878,0.0217879698
Fama-French Plus Momentum,RNR,13APR2007,25APR2007,8,0.0085169952,0.0015796204
Fama-French Plus Momentum,HEB,09NOV2010,29OCT2010,-7,-0.000193231,-0.00076773
Fama-French Plus Momentum,HEB,09NOV2010,01NOV2010,-6,-0.009661827,-0.001309708
Fama-French Plus Momentum,HEB,09NOV2010,02NOV2010,-5,-0.024390221,-0.040378815
Fama-French Plus Momentum,HEB,09NOV2010,03NOV2010,-4,0.0110000372,0.0105064696
Fama-French Plus Momentum,HEB,09NOV2010,04NOV2010,-3,0.0059346417,-0.013328198
Fama-French Plus Momentum,HEB,09NOV2010,05NOV2010,-2,-0.016912423,-0.017768105
Fama-French Plus Momentum,HEB,09NOV2010,08NOV2010,-1,-0.008001616,-0.007780401
Fama-French Plus Momentum,HEB,09NOV2010,09NOV2010,0,-0.011897551,0.0013363407
Fama-French Plus Momentum,HEB,09NOV2010,10NOV2010,1,0.0204081442,0.0133167568
Fama-French Plus Momentum,HEB,09NOV2010,11NOV2010,2,0.0099999905,0.0164127317
Fama-French Plus Momentum,HEB,09NOV2010,12NOV2010,3,0.0039604632,0.0218643319
Fama-French Plus Momentum,HEB,09NOV2010,15NOV2010,4,-0.023668686,-0.022162112
Fama-French Plus Momentum,HEB,09NOV2010,16NOV2010,5,0,0.0193795843
Fama-French Plus Momentum,HEB,09NOV2010,17NOV2010,6,0.0101010008,0.0095084765
Fama-French Plus Momentum,HEB,09NOV2010,18NOV2010,7,0.0299999714,0.0164322162
Fama-French Plus Momentum,HEB,09NOV2010,19NOV2010,8,0.0194174573,0.0178538795
Fama-French Plus Momentum,ANF,03NOV2006,25OCT2006,-7,0.0003845997,-0.006820982
Fama-French Plus Momentum,ANF,03NOV2006,26OCT2006,-6,0.0112777762,-0.00419318
Fama-French Plus Momentum,ANF,03NOV2006,27OCT2006,-5,-0.019262504,-0.003640378
Fama-French Plus Momentum,ANF,03NOV2006,30OCT2006,-4,0.0182194561,0.0098522998
Fama-French Plus Momentum,ANF,03NOV2006,31OCT2006,-3,-0.027284283,-0.026833985
Fama-French Plus Momentum,ANF,03NOV2006,01NOV2006,-2,-0.03992179,-0.01802152
Fama-French Plus Momentum,ANF,03NOV2006,02NOV2006,-1,-0.002445885,-0.00234668
Fama-French Plus Momentum,ANF,03NOV2006,03NOV2006,0,-0.011442636,-0.016267273
Fama-French Plus Momentum,ANF,03NOV2006,06NOV2006,1,0.0177759528,-0.008354045
Fama-French Plus Momentum,ANF,03NOV2006,07NOV2006,2,-0.008394296,-0.018033838
Fama-French Plus Momentum,ANF,03NOV2006,08NOV2006,3,0.0051884884,-0.002470637
Fama-French Plus Momentum,ANF,03NOV2006,09NOV2006,4,-0.015484913,-0.003559804
Fama-French Plus Momentum,ANF,03NOV2006,10NOV2006,5,0.0262140427,0.0138712138
Fama-French Plus Momentum,ANF,03NOV2006,13NOV2006,6,-0.000134371,-0.008744631
Fama-French Plus Momentum,ANF,03NOV2006,14NOV2006,7,0.0301196426,0.0073613187
Fama-French Plus Momentum,ANF,03NOV2006,15NOV2006,8,-0.060044359,-0.074671525
Fama-French Plus Momentum,ANF,22JUN2010,11JUN2010,-7,0.0019482241,-0.00986037
Fama-French Plus Momentum,ANF,22JUN2010,14JUN2010,-6,0.0094444491,0.0116361575
Fama-French Plus Momentum,ANF,22JUN2010,15JUN2010,-5,0.0192625411,-0.005647452
Fama-French Plus Momentum,ANF,22JUN2010,16JUN2010,-4,-0.034557305,-0.032732988
Fama-French Plus Momentum,ANF,22JUN2010,17JUN2010,-3,-0.010906024,-0.011798456
Fama-French Plus Momentum,ANF,22JUN2010,18JUN2010,-2,-0.00113082,0.0028159712
Fama-French Plus Momentum,ANF,22JUN2010,21JUN2010,-1,-0.023209834,-0.00525237
Fama-French Plus Momentum,ANF,22JUN2010,22JUN2010,0,-0.039408777,-0.014611695
Fama-French Plus Momentum,ANF,22JUN2010,23JUN2010,1,-0.015082955,-0.006089213
Fama-French Plus Momentum,ANF,22JUN2010,24JUN2010,2,-0.01868302,0.0042316709
Fama-French Plus Momentum,ANF,22JUN2010,25JUN2010,3,0.0106117399,0.006813566
Fama-French Plus Momentum,ANF,22JUN2010,28JUN2010,4,-0.007103136,-0.00282336
Fama-French Plus Momentum,ANF,22JUN2010,29JUN2010,5,-0.054743454,0.001605499
Fama-French Plus Momentum,ANF,22JUN2010,30JUN2010,6,0.0098717064,0.0271491503
Fama-French Plus Momentum,ANF,22JUN2010,01JUL2010,7,0.0397523381,0.0481521522
Fama-French Plus Momentum,ANF,22JUN2010,02JUL2010,8,-0.025070487,-0.012169872
Fama-French Plus Momentum,CRN,26AUG2005,17AUG2005,-7,0.0171183851,0.0204627343
Fama-French Plus Momentum,CRN,26AUG2005,18AUG2005,-6,0.006311371,0.0086119785
Fama-French Plus Momentum,CRN,26AUG2005,19AUG2005,-5,0.0111498153,0.0108201738
Fama-French Plus Momentum,CRN,26AUG2005,22AUG2005,-4,-0.005513434,-0.008328466
Fama-French Plus Momentum,CRN,26AUG2005,23AUG2005,-3,0.0090090167,0.0111640633
Fama-French Plus Momentum,CRN,26AUG2005,24AUG2005,-2,-0.016483566,-0.015788958
Fama-French Plus Momentum,CRN,26AUG2005,25AUG2005,-1,0.0020950201,0.0001492116
Fama-French Plus Momentum,CRN,26AUG2005,26AUG2005,0,0.0006968136,0.0069118285
Fama-French Plus Momentum,CRN,26AUG2005,29AUG2005,1,0.0090529332,0.0080073925
Fama-French Plus Momentum,CRN,26AUG2005,30AUG2005,2,-0.002760522,-0.002178392
Fama-French Plus Momentum,CRN,26AUG2005,31AUG2005,3,-0.007612433,-0.011040364
Fama-French Plus Momentum,CRN,26AUG2005,01SEP2005,4,0.004881429,0.0035940742
Fama-French Plus Momentum,CRN,26AUG2005,02SEP2005,5,-0.017349062,-0.013895075
Fama-French Plus Momentum,CRN,26AUG2005,06SEP2005,6,0.0007062309,-0.000037156
Fama-French Plus Momentum,CRN,26AUG2005,07SEP2005,7,0.0042342599,0.0055813918
Fama-French Plus Momentum,CRN,26AUG2005,08SEP2005,8,0.0077301906,0.0114100179
Fama-French Plus Momentum,CERS,08SEP2006,29AUG2006,-7,0.04208754,0.0299412239
Fama-French Plus Momentum,CERS,08SEP2006,30AUG2006,-6,0.0145396041,0.0203168876
Fama-French Plus Momentum,CERS,08SEP2006,31AUG2006,-5,0.0318471007,0.0283028419
Fama-French Plus Momentum,CERS,08SEP2006,01SEP2006,-4,-0.033950586,-0.0333893
Fama-French Plus Momentum,CERS,08SEP2006,05SEP2006,-3,0,-0.01493278
Fama-French Plus Momentum,CERS,08SEP2006,06SEP2006,-2,-0.022364272,0.0212806963
Fama-French Plus Momentum,CERS,08SEP2006,07SEP2006,-1,-0.027777791,-0.014562746
Fama-French Plus Momentum,CERS,08SEP2006,08SEP2006,0,-0.036974754,-0.021907156
Fama-French Plus Momentum,CERS,08SEP2006,11SEP2006,1,-0.022687629,0.0021893111
Fama-French Plus Momentum,CERS,08SEP2006,12SEP2006,2,0.0232143067,0.0018352323
Fama-French Plus Momentum,CERS,08SEP2006,13SEP2006,3,0.0471204147,0.0287693877
Fama-French Plus Momentum,CERS,08SEP2006,14SEP2006,4,-0.00333333,0.0159877796
Fama-French Plus Momentum,CERS,08SEP2006,15SEP2006,5,-0.016722392,-0.003162543
Fama-French Plus Momentum,CERS,08SEP2006,18SEP2006,6,-0.008503433,-0.002994488
Fama-French Plus Momentum,CERS,08SEP2006,19SEP2006,7,-0.017152643,-0.005200431
Fama-French Plus Momentum,CERS,08SEP2006,20SEP2006,8,0.0244327858,0.0088242324
Fama-French Plus Momentum,CTIC,14FEB2012,03FEB2012,-7,0.0571429171,0.0148710732
Fama-French Plus Momentum,CTIC,14FEB2012,06FEB2012,-6,0,0.000209713
Fama-French Plus Momentum,CTIC,14FEB2012,07FEB2012,-5,-0.018018,-0.008978158
Fama-French Plus Momentum,CTIC,14FEB2012,08FEB2012,-4,0.0275229085,0.0130926356
Fama-French Plus Momentum,CTIC,14FEB2012,09FEB2012,-3,-0.017857125,-0.00277988
Fama-French Plus Momentum,CTIC,14FEB2012,10FEB2012,-2,-0.018181801,0.0109847997
Fama-French Plus Momentum,CTIC,14FEB2012,13FEB2012,-1,-0.00925925,-0.011176006
Fama-French Plus Momentum,CTIC,14FEB2012,14FEB2012,0,-0.018691681,0.0043298274
Fama-French Plus Momentum,CTIC,14FEB2012,15FEB2012,1,0.0095238006,0.0034860903
Fama-French Plus Momentum,CTIC,14FEB2012,16FEB2012,2,0.0471698828,0.0145306882
Fama-French Plus Momentum,CTIC,14FEB2012,17FEB2012,3,0.2162162215,0.2071041655
Fama-French Plus Momentum,CTIC,14FEB2012,21FEB2012,4,0.0518518016,0.0563973416
Fama-French Plus Momentum,CTIC,14FEB2012,22FEB2012,5,-0.070422471,-0.042726355
Fama-French Plus Momentum,CTIC,14FEB2012,23FEB2012,6,-0.030303091,-0.043170518
Fama-French Plus Momentum,CTIC,14FEB2012,24FEB2012,7,0,0.0174580433
Fama-French Plus Momentum,CTIC,14FEB2012,27FEB2012,8,-0.039062463,-0.040614983
Fama-French Plus Momentum,CBI,22JAN2008,10JAN2008,-7,-0.013094852,-0.025948656
Fama-French Plus Momentum,CBI,22JAN2008,11JAN2008,-6,-0.010839059,0.0197036273
Fama-French Plus Momentum,CBI,22JAN2008,14JAN2008,-5,-0.012280399,-0.034680455
Fama-French Plus Momentum,CBI,22JAN2008,15JAN2008,-4,-0.067329772,-0.031467918
Fama-French Plus Momentum,CBI,22JAN2008,16JAN2008,-3,-0.059064753,-0.037339824
Fama-French Plus Momentum,CBI,22JAN2008,17JAN2008,-2,-0.038796917,0.0109733588
Fama-French Plus Momentum,CBI,22JAN2008,18JAN2008,-1,0.0539682806,0.0744212432
Fama-French Plus Momentum,CBI,22JAN2008,22JAN2008,0,0.0092512975,0.0436020191
Fama-French Plus Momentum,CBI,22JAN2008,23JAN2008,1,-0.017906632,-0.042687421
Fama-French Plus Momentum,CBI,22JAN2008,24JAN2008,2,0.0718472227,0.0683831602
Fama-French Plus Momentum,CBI,22JAN2008,25JAN2008,3,-0.110773616,-0.106236186
Fama-French Plus Momentum,CBI,22JAN2008,28JAN2008,4,0.0512411743,0.0151566657
Fama-French Plus Momentum,CBI,22JAN2008,29JAN2008,5,0.0077989735,-0.017125925
Fama-French Plus Momentum,CBI,22JAN2008,30JAN2008,6,-0.051805671,-0.045393362
Fama-French Plus Momentum,CBI,22JAN2008,31JAN2008,7,0.0086148502,-0.012494
Fama-French Plus Momentum,CBI,22JAN2008,01FEB2008,8,0.0467520319,0.0292062597
Fama-French Plus Momentum,MEAD,15OCT2007,04OCT2007,-7,-0.009950239,0.000381187
Fama-French Plus Momentum,MEAD,15OCT2007,05OCT2007,-6,0.0150753623,0.0168503878
Fama-French Plus Momentum,MEAD,15OCT2007,08OCT2007,-5,-0.009900981,-0.012301695
Fama-French Plus Momentum,MEAD,15OCT2007,09OCT2007,-4,0.0449999571,0.0429943353
Fama-French Plus Momentum,MEAD,15OCT2007,10OCT2007,-3,0,-0.00670111
Fama-French Plus Momentum,MEAD,15OCT2007,11OCT2007,-2,-0.043062162,-0.015662527
Fama-French Plus Momentum,MEAD,15OCT2007,12OCT2007,-1,-0.120000005,-0.12552953
Fama-French Plus Momentum,MEAD,15OCT2007,15OCT2007,0,-0.062500007,-0.058449651
Fama-French Plus Momentum,MEAD,15OCT2007,16OCT2007,1,-0.084848478,-0.081501179
Fama-French Plus Momentum,MEAD,15OCT2007,17OCT2007,2,0.033112552,0.0300918245
Fama-French Plus Momentum,MEAD,15OCT2007,18OCT2007,3,0.0128205772,0.0095613741
Fama-French Plus Momentum,MEAD,15OCT2007,19OCT2007,4,-0.012658291,0.0047682668
Fama-French Plus Momentum,MEAD,15OCT2007,22OCT2007,5,-0.038461503,-0.03134958
Fama-French Plus Momentum,MEAD,15OCT2007,23OCT2007,6,0,-0.014814385
Fama-French Plus Momentum,MEAD,15OCT2007,24OCT2007,7,-0.053333361,-0.048756903
Fama-French Plus Momentum,MEAD,15OCT2007,25OCT2007,8,0.0774648041,0.0821247761
Fama-French Plus Momentum,AMZN,10MAR2005,01MAR2005,-7,0.0059692748,0.0156537197
Fama-French Plus Momentum,AMZN,10MAR2005,02MAR2005,-6,0.00310824,-0.003472418
Fama-French Plus Momentum,AMZN,10MAR2005,03MAR2005,-5,0.0042253952,0.0263474189
Fama-French Plus Momentum,AMZN,10MAR2005,04MAR2005,-4,0.0056100124,0.0075862498
Fama-French Plus Momentum,AMZN,10MAR2005,07MAR2005,-3,0.0131102158,0.0188347556
Fama-French Plus Momentum,AMZN,10MAR2005,08MAR2005,-2,-0.01349113,-0.013266274
Fama-French Plus Momentum,AMZN,10MAR2005,09MAR2005,-1,-0.012029125,-0.003381634
Fama-French Plus Momentum,AMZN,10MAR2005,10MAR2005,0,-0.013813905,-0.018440423
Fama-French Plus Momentum,AMZN,10MAR2005,11MAR2005,1,-0.00458321,0.0106825731
Fama-French Plus Momentum,AMZN,10MAR2005,14MAR2005,2,-0.004316591,0.0099444773
Fama-French Plus Momentum,AMZN,10MAR2005,15MAR2005,3,-0.012138676,-0.001406651
Fama-French Plus Momentum,AMZN,10MAR2005,16MAR2005,4,-0.009069672,0.0036411972
Fama-French Plus Momentum,AMZN,10MAR2005,17MAR2005,5,0.0029525331,0.0197340858
Fama-French Plus Momentum,AMZN,10MAR2005,18MAR2005,6,0.0055931299,0.0022451479
Fama-French Plus Momentum,AMZN,10MAR2005,21MAR2005,7,-0.014344311,-0.012842566
Fama-French Plus Momentum,AMZN,10MAR2005,22MAR2005,8,-0.015443916,-0.016212268
Fama-French Plus Momentum,RMBS,04MAR2008,22FEB2008,-7,-0.002794815,-0.029474734
Fama-French Plus Momentum,RMBS,04MAR2008,25FEB2008,-6,0.0168161001,-0.005914736
Fama-French Plus Momentum,RMBS,04MAR2008,26FEB2008,-5,0.0314222537,0.0228589651
Fama-French Plus Momentum,RMBS,04MAR2008,27FEB2008,-4,0.0171032399,0.0175841405
Fama-French Plus Momentum,RMBS,04MAR2008,28FEB2008,-3,-0.018392032,-0.01645656
Fama-French Plus Momentum,RMBS,04MAR2008,29FEB2008,-2,-0.034796555,0.0125311925
Fama-French Plus Momentum,RMBS,04MAR2008,03MAR2008,-1,-0.022739869,-0.03095406
Fama-French Plus Momentum,RMBS,04MAR2008,04MAR2008,0,-0.017026171,-0.012702875
Fama-French Plus Momentum,RMBS,04MAR2008,05MAR2008,1,0.0363741964,0.0167773527
Fama-French Plus Momentum,RMBS,04MAR2008,06MAR2008,2,0.0183843952,0.0469260145
Fama-French Plus Momentum,RMBS,04MAR2008,07MAR2008,3,-0.020787803,-0.000508969
Fama-French Plus Momentum,RMBS,04MAR2008,10MAR2008,4,-0.032402232,-0.014089346
Fama-French Plus Momentum,RMBS,04MAR2008,11MAR2008,5,0.0623556562,-0.00035894
Fama-French Plus Momentum,RMBS,04MAR2008,12MAR2008,6,-0.023913072,-0.010653062
Fama-French Plus Momentum,RMBS,04MAR2008,13MAR2008,7,0.0233853068,0.028868096
Fama-French Plus Momentum,RMBS,04MAR2008,14MAR2008,8,-0.034276344,-0.004214436
Fama-French Plus Momentum,SRT,03SEP2009,25AUG2009,-7,-0.055555556,-0.073860822
Fama-French Plus Momentum,SRT,03SEP2009,26AUG2009,-6,0.0152941309,0.0136181791
Fama-French Plus Momentum,SRT,03SEP2009,27AUG2009,-5,0.0359211415,0.0382914085
Fama-French Plus Momentum,SRT,03SEP2009,28AUG2009,-4,-0.067114033,-0.058033179
Fama-French Plus Momentum,SRT,03SEP2009,31AUG2009,-3,-0.0731415,-0.027550324
Fama-French Plus Momentum,SRT,03SEP2009,01SEP2009,-2,-0.098318271,-0.040029198
Fama-French Plus Momentum,SRT,03SEP2009,02SEP2009,-1,-0.014347189,0.0044729346
Fama-French Plus Momentum,SRT,03SEP2009,03SEP2009,0,0.0975254849,0.0770370377
Fama-French Plus Momentum,SRT,03SEP2009,04SEP2009,1,-0.005305035,-0.020910101
Fama-French Plus Momentum,SRT,03SEP2009,08SEP2009,2,-0.007999992,-0.013369971
Fama-French Plus Momentum,SRT,03SEP2009,09SEP2009,3,0.0537634529,0.0109459532
Fama-French Plus Momentum,SRT,03SEP2009,10SEP2009,4,0.0612244308,0.0215150082
Fama-French Plus Momentum,SRT,03SEP2009,11SEP2009,5,-0.044471141,-0.036677349
Fama-French Plus Momentum,SRT,03SEP2009,14SEP2009,6,0.0440252051,0.0325995706
Fama-French Plus Momentum,SRT,03SEP2009,15SEP2009,7,0.0120481234,-0.016737639
Fama-French Plus Momentum,SRT,03SEP2009,16SEP2009,8,0.0011905035,-0.040369182
Fama-French Plus Momentum,FARO,02JUN2008,21MAY2008,-7,-0.019992974,-0.032008361
Fama-French Plus Momentum,FARO,02JUN2008,22MAY2008,-6,-0.003579112,0.0043711239
Fama-French Plus Momentum,FARO,02JUN2008,23MAY2008,-5,0.0269396547,0.0077498524
Fama-French Plus Momentum,FARO,02JUN2008,27MAY2008,-4,0.006645699,-0.001817381
Fama-French Plus Momentum,FARO,02JUN2008,28MAY2008,-3,-0.012856179,-0.016752112
Fama-French Plus Momentum,FARO,02JUN2008,29MAY2008,-2,0.0151355267,0.0239551526
Fama-French Plus Momentum,FARO,02JUN2008,30MAY2008,-1,-0.005894593,-0.007993678
Fama-French Plus Momentum,FARO,02JUN2008,02JUN2008,0,-0.021276617,-0.01936589
Fama-French Plus Momentum,FARO,02JUN2008,03JUN2008,1,-0.024233796,-0.020656217
Fama-French Plus Momentum,FARO,02JUN2008,04JUN2008,2,-0.004382722,-0.026636138
Fama-French Plus Momentum,FARO,02JUN2008,05JUN2008,3,0.0451210402,0.0374286336
Fama-French Plus Momentum,FARO,02JUN2008,06JUN2008,4,-0.024920993,-0.045513534
Fama-French Plus Momentum,FARO,02JUN2008,09JUN2008,5,0.0082793208,0.0016361948
Fama-French Plus Momentum,FARO,02JUN2008,10JUN2008,6,-0.003213144,0.0010918493
Fama-French Plus Momentum,FARO,02JUN2008,11JUN2008,7,-0.023997137,-0.041857043
Fama-French Plus Momentum,FARO,02JUN2008,12JUN2008,8,-0.001467924,0.0104867514
Fama-French Plus Momentum,PLCE,17JUL2009,08JUL2009,-7,0.0367298685,0.0382584735
Fama-French Plus Momentum,PLCE,17JUL2009,09JUL2009,-6,0.0030476162,0.0200905788
Fama-French Plus Momentum,PLCE,17JUL2009,10JUL2009,-5,-0.023167513,-0.014888808
Fama-French Plus Momentum,PLCE,17JUL2009,13JUL2009,-4,0.0361586437,0.0200914309
Fama-French Plus Momentum,PLCE,17JUL2009,14JUL2009,-3,0.0225140862,0.0305387008
Fama-French Plus Momentum,PLCE,17JUL2009,15JUL2009,-2,0.0693577752,0.0506609874
Fama-French Plus Momentum,PLCE,17JUL2009,16JUL2009,-1,0.011667816,0.0120822392
Fama-French Plus Momentum,PLCE,17JUL2009,17JUL2009,0,-0.006784222,-0.00119249
Fama-French Plus Momentum,PLCE,17JUL2009,20JUL2009,1,0.0232239887,0.02646847
Fama-French Plus Momentum,PLCE,17JUL2009,21JUL2009,2,-0.040053368,-0.040010246
Fama-French Plus Momentum,PLCE,17JUL2009,22JUL2009,3,0.0208623223,0.029803489
Fama-French Plus Momentum,PLCE,17JUL2009,23JUL2009,4,0.0316757597,0.0221776904
Fama-French Plus Momentum,PLCE,17JUL2009,24JUL2009,5,0.0287223142,0.0403433313
Fama-French Plus Momentum,PLCE,17JUL2009,27JUL2009,6,-0.025994848,-0.00964358
Fama-French Plus Momentum,PLCE,17JUL2009,28JUL2009,7,-0.022075785,-0.016715328
Fama-French Plus Momentum,PLCE,17JUL2009,29JUL2009,8,-0.018867906,-0.015862511
Fama-French Plus Momentum,PSMT,17MAY2005,06MAY2005,-7,0.0558069199,0.0591491559
Fama-French Plus Momentum,PSMT,17MAY2005,09MAY2005,-6,0.0014286041,0.0048226838
Fama-French Plus Momentum,PSMT,17MAY2005,10MAY2005,-5,0.0014264981,0.0061783052
Fama-French Plus Momentum,PSMT,17MAY2005,11MAY2005,-4,0.002849,0.012091387
Fama-French Plus Momentum,PSMT,17MAY2005,12MAY2005,-3,-0.019886345,-0.01258349
Fama-French Plus Momentum,PSMT,17MAY2005,13MAY2005,-2,-0.033333335,-0.026099386
Fama-French Plus Momentum,PSMT,17MAY2005,16MAY2005,-1,-0.005996996,-0.001964944
Fama-French Plus Momentum,PSMT,17MAY2005,17MAY2005,0,-0.009049765,-0.003744825
Fama-French Plus Momentum,PSMT,17MAY2005,18MAY2005,1,0.0091324113,0.0096294453
Fama-French Plus Momentum,PSMT,17MAY2005,19MAY2005,2,-0.019607861,-0.014661398
Fama-French Plus Momentum,PSMT,17MAY2005,20MAY2005,3,0.0153846005,0.0169633717
Fama-French Plus Momentum,PSMT,17MAY2005,23MAY2005,4,0.0075757867,0.0134290174
Fama-French Plus Momentum,PSMT,17MAY2005,24MAY2005,5,0.0375939831,0.0421328701
Fama-French Plus Momentum,PSMT,17MAY2005,25MAY2005,6,0.0144927399,0.0219841202
Fama-French Plus Momentum,PSMT,17MAY2005,26MAY2005,7,-0.012857164,-0.012562629
Fama-French Plus Momentum,PSMT,17MAY2005,27MAY2005,8,-0.004341496,-0.002349697
Fama-French Plus Momentum,AMCC,17MAR2005,08MAR2005,-7,-0.030219816,-0.023780847
Fama-French Plus Momentum,AMCC,17MAR2005,09MAR2005,-6,-0.019830009,-0.006947708
Fama-French Plus Momentum,AMCC,17MAR2005,10MAR2005,-5,0.0057803411,-0.009350238
Fama-French Plus Momentum,AMCC,17MAR2005,11MAR2005,-4,-0.040229917,-0.01648484
Fama-French Plus Momentum,AMCC,17MAR2005,14MAR2005,-3,0,-0.014688424
Fama-French Plus Momentum,AMCC,17MAR2005,15MAR2005,-2,-0.020958064,-0.003323725
Fama-French Plus Momentum,AMCC,17MAR2005,16MAR2005,-1,-0.030581011,-0.011847451
Fama-French Plus Momentum,AMCC,17MAR2005,17MAR2005,0,0.0315457098,0.0364596247
Fama-French Plus Momentum,AMCC,17MAR2005,18MAR2005,1,-0.012232404,-0.011772083
Fama-French Plus Momentum,AMCC,17MAR2005,21MAR2005,2,-0.006191945,-0.001260307
Fama-French Plus Momentum,AMCC,17MAR2005,22MAR2005,3,-0.018691571,0.0012532682
Fama-French Plus Momentum,AMCC,17MAR2005,23MAR2005,4,0.0063491999,-0.011313584
Fama-French Plus Momentum,AMCC,17MAR2005,24MAR2005,5,-0.015772931,-0.015663224
Fama-French Plus Momentum,AMCC,17MAR2005,28MAR2005,6,-0.00641025,-0.013441532
Fama-French Plus Momentum,AMCC,17MAR2005,29MAR2005,7,-0.006451607,0.001601209
Fama-French Plus Momentum,AMCC,17MAR2005,30MAR2005,8,0.0357143283,0.0021632648
Fama-French Plus Momentum,URI,28JAN2009,16JAN2009,-7,-0.027314158,-0.026311107
Fama-French Plus Momentum,URI,28JAN2009,20JAN2009,-6,-0.110764436,0.038292512
Fama-French Plus Momentum,URI,28JAN2009,21JAN2009,-5,0.064912349,-0.027815506
Fama-French Plus Momentum,URI,28JAN2009,22JAN2009,-4,-0.051070828,0.0290196756
Fama-French Plus Momentum,URI,28JAN2009,23JAN2009,-3,-0.003472302,-0.036402844
Fama-French Plus Momentum,URI,28JAN2009,26JAN2009,-2,0.0226481035,0.0112094683
Fama-French Plus Momentum,URI,28JAN2009,27JAN2009,-1,0.0255536791,0.0091673204
Fama-French Plus Momentum,URI,28JAN2009,28JAN2009,0,0.07641197,-0.021088213
Fama-French Plus Momentum,URI,28JAN2009,29JAN2009,1,-0.084876575,0.0100716586
Fama-French Plus Momentum,URI,28JAN2009,30JAN2009,2,-0.059021909,-0.008183179
Fama-French Plus Momentum,URI,28JAN2009,02FEB2009,3,-0.05376339,-0.058485905
Fama-French Plus Momentum,URI,28JAN2009,03FEB2009,4,0.0284090172,0.0628598349
Fama-French Plus Momentum,URI,28JAN2009,04FEB2009,5,-0.003683238,0.0022012477
Fama-French Plus Momentum,URI,28JAN2009,05FEB2009,6,0.0203327425,-0.009814629
Fama-French Plus Momentum,URI,28JAN2009,06FEB2009,7,0.0688406006,-0.020822283
Fama-French Plus Momentum,URI,28JAN2009,09FEB2009,8,-0.032203399,-0.031292137
Fama-French Plus Momentum,CVTX,08DEC2006,29NOV2006,-7,0.0237691589,0.0278067167
Fama-French Plus Momentum,CVTX,08DEC2006,30NOV2006,-6,-0.006633572,-0.00977973
Fama-French Plus Momentum,CVTX,08DEC2006,01DEC2006,-5,0.0066778697,0.0084149857
Fama-French Plus Momentum,CVTX,08DEC2006,04DEC2006,-4,0.0804311186,0.0768578756
Fama-French Plus Momentum,CVTX,08DEC2006,05DEC2006,-3,-0.014581703,-0.011849807
Fama-French Plus Momentum,CVTX,08DEC2006,06DEC2006,-2,0.0015575938,-0.000778697
Fama-French Plus Momentum,CVTX,08DEC2006,07DEC2006,-1,0.0023328683,0.0007707567
Fama-French Plus Momentum,CVTX,08DEC2006,08DEC2006,0,0.0341349542,0.0362297172
Fama-French Plus Momentum,CVTX,08DEC2006,11DEC2006,1,-0.024756184,-0.018874188
Fama-French Plus Momentum,CVTX,08DEC2006,12DEC2006,2,0.0169230979,0.020856303
Fama-French Plus Momentum,CVTX,08DEC2006,13DEC2006,3,0.0075642532,0.0090387341
Fama-French Plus Momentum,CVTX,08DEC2006,14DEC2006,4,0.0150150722,0.0187426841
Fama-French Plus Momentum,CVTX,08DEC2006,15DEC2006,5,0.0036981683,0.0039599694
Fama-French Plus Momentum,CVTX,08DEC2006,18DEC2006,6,-0.005158416,-0.001163359
Fama-French Plus Momentum,CVTX,08DEC2006,19DEC2006,7,0.0074074357,0.0101104216
Fama-French Plus Momentum,CVTX,08DEC2006,20DEC2006,8,0.0073528988,-0.000169371
Fama-French Plus Momentum,CECO,04NOV2013,24OCT2013,-7,0.0382513292,0.020324496
Fama-French Plus Momentum,CECO,04NOV2013,25OCT2013,-6,0.5736842155,0.5697735154
Fama-French Plus Momentum,CECO,04NOV2013,28OCT2013,-5,-0.03846154,-0.043595981
Fama-French Plus Momentum,CECO,04NOV2013,29OCT2013,-4,-0.07478258,-0.088965531
Fama-French Plus Momentum,CECO,04NOV2013,30OCT2013,-3,0.0075187897,0.0316754953
Fama-French Plus Momentum,CECO,04NOV2013,31OCT2013,-2,0.0223880373,0.0253915209
Fama-French Plus Momentum,CECO,04NOV2013,01NOV2013,-1,-0.020985447,-0.017515977
Fama-French Plus Momentum,CECO,04NOV2013,04NOV2013,0,0.0549860373,0.0354033535
Fama-French Plus Momentum,CECO,04NOV2013,05NOV2013,1,-0.061837442,-0.060205277
Fama-French Plus Momentum,CECO,04NOV2013,06NOV2013,2,0.0094162319,0.0088405309
Fama-French Plus Momentum,CECO,04NOV2013,07NOV2013,3,-0.194029838,-0.158595892
Fama-French Plus Momentum,CECO,04NOV2013,08NOV2013,4,0.0023147573,-0.031808879
Fama-French Plus Momentum,CECO,04NOV2013,11NOV2013,5,0.0161663219,0.0113360803
